name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_4-09,gauss,0,1.4,8,35.65316,36.26595,1.71875,0.98939,0.99188,0.25167,0.99687,0.99638,-0.04915
Case_4-09,gauss,0,1.7,10,35.65316,36.27094,1.73275,0.98939,0.99204,0.26784,0.99687,0.99601,-0.08627
Case_4-09,gauss,0,2,12,35.65316,35.93217,0.78257,0.98939,0.99178,0.24156,0.99687,0.99517,-0.17053
Case_4-10,gauss,1,0.4,2,34.83207,34.737,-0.27294,0.98571,0.9857,-0.00101,0.99736,0.99718,-0.01805
Case_4-10,gauss,1,0.7,4,34.83207,34.8892,0.16402,0.98571,0.9873,0.16131,0.99736,0.99693,-0.04311
Case_4-10,gauss,1,1.1,6,34.83207,35.35526,1.50204,0.98571,0.98871,0.30435,0.99736,0.99706,-0.03008
Case_4-10,gauss,1,1.4,8,34.83207,35.54427,2.04467,0.98571,0.98928,0.36218,0.99736,0.99688,-0.04813
Case_4-10,gauss,1,1.7,10,34.83207,35.41565,1.67541,0.98571,0.98929,0.36319,0.99736,0.99635,-0.10127
Case_4-10,gauss,1,2,12,34.83207,34.847,0.04286,0.98571,0.98871,0.30435,0.99736,0.99525,-0.21156
Case_4-10,gauss,0,0.4,2,34.83207,34.737,-0.27294,0.98571,0.9857,-0.00101,0.99736,0.99718,-0.01805
Case_4-10,gauss,0,0.7,4,34.83207,34.8892,0.16402,0.98571,0.9873,0.16131,0.99736,0.99693,-0.04311
Case_4-10,gauss,0,1.1,6,34.83207,35.35526,1.50204,0.98571,0.98871,0.30435,0.99736,0.99706,-0.03008
Case_4-10,gauss,0,1.4,8,34.83207,35.54427,2.04467,0.98571,0.98928,0.36218,0.99736,0.99688,-0.04813
Case_4-10,gauss,0,1.7,10,34.83207,35.41565,1.67541,0.98571,0.98929,0.36319,0.99736,0.99635,-0.10127
Case_4-10,gauss,0,2,12,34.83207,34.847,0.04286,0.98571,0.98871,0.30435,0.99736,0.99525,-0.21156
Case_5-01,gauss,1,0.4,2,35.52391,35.13821,-1.08575,0.97192,0.97153,-0.04013,0.99714,0.99654,-0.06017
Case_5-01,gauss,1,0.7,4,35.52391,34.51587,-2.83764,0.97192,0.97389,0.20269,0.99714,0.99517,-0.19757
Case_5-01,gauss,1,1.1,6,35.52391,34.96825,-1.56419,0.97192,0.97678,0.50004,0.99714,0.99554,-0.16046
Case_5-01,gauss,1,1.4,8,35.52391,35.34962,-0.49063,0.97192,0.97777,0.6019,0.99714,0.99582,-0.13238
Case_5-01,gauss,1,1.7,10,35.52391,35.51534,-0.02412,0.97192,0.97768,0.59264,0.99714,0.9958,-0.13438
Case_5-01,gauss,1,2,12,35.52391,35.23711,-0.80734,0.97192,0.97656,0.47741,0.99714,0.99519,-0.19556
Case_5-01,gauss,0,0.4,2,35.52391,35.13821,-1.08575,0.97192,0.97153,-0.04013,0.99714,0.99654,-0.06017
Case_5-01,gauss,0,0.7,4,35.52391,34.51587,-2.83764,0.97192,0.97389,0.20269,0.99714,0.99517,-0.19757
Case_5-01,gauss,0,1.1,6,35.52391,34.96825,-1.56419,0.97192,0.97678,0.50004,0.99714,0.99554,-0.16046
Case_5-01,gauss,0,1.4,8,35.52391,35.34962,-0.49063,0.97192,0.97777,0.6019,0.99714,0.99582,-0.13238
Case_5-01,gauss,0,1.7,10,35.52391,35.51534,-0.02412,0.97192,0.97768,0.59264,0.99714,0.9958,-0.13438
Case_5-01,gauss,0,2,12,35.52391,35.23711,-0.80734,0.97192,0.97656,0.47741,0.99714,0.99519,-0.19556
Case_5-02,gauss,1,0.4,2,35.81116,35.32772,-1.34997,0.96274,0.96221,-0.05505,0.99813,0.99766,-0.04709
Case_5-02,gauss,1,0.7,4,35.81116,34.32272,-4.15636,0.96274,0.96503,0.23786,0.99813,0.99633,-0.18034
Case_5-02,gauss,1,1.1,6,35.81116,34.46287,-3.765,0.96274,0.96836,0.58375,0.99813,0.99628,-0.18535
Case_5-02,gauss,1,1.4,8,35.81116,35.23512,-1.60855,0.96274,0.97045,0.80084,0.99813,0.99691,-0.12223
Case_5-02,gauss,1,1.7,10,35.81116,35.60699,-0.57013,0.96274,0.97097,0.85485,0.99813,0.99712,-0.10119
Case_5-02,gauss,1,2,12,35.81116,35.55375,-0.7188,0.96274,0.97023,0.77799,0.99813,0.99693,-0.12022
Case_5-02,gauss,0,0.4,2,35.81116,35.32772,-1.34997,0.96274,0.96221,-0.05505,0.99813,0.99766,-0.04709
Case_5-02,gauss,0,0.7,4,35.81116,34.32272,-4.15636,0.96274,0.96503,0.23786,0.99813,0.99633,-0.18034
Case_5-02,gauss,0,1.1,6,35.81116,34.46287,-3.765,0.96274,0.96836,0.58375,0.99813,0.99628,-0.18535
Case_5-02,gauss,0,1.4,8,35.81116,35.23512,-1.60855,0.96274,0.97045,0.80084,0.99813,0.99691,-0.12223
Case_5-02,gauss,0,1.7,10,35.81116,35.60699,-0.57013,0.96274,0.97097,0.85485,0.99813,0.99712,-0.10119
Case_5-02,gauss,0,2,12,35.81116,35.55375,-0.7188,0.96274,0.97023,0.77799,0.99813,0.99693,-0.12022
Case_5-04,gauss,1,0.4,2,36.04916,35.63472,-1.14965,0.96372,0.96342,-0.03113,0.9979,0.99745,-0.04509
Case_5-04,gauss,1,0.7,4,36.04916,34.80753,-3.44427,0.96372,0.96692,0.33205,0.9979,0.99623,-0.16735
Case_5-04,gauss,1,1.1,6,36.04916,35.29989,-2.07847,0.96372,0.97038,0.69107,0.9979,0.99657,-0.13328
Case_5-04,gauss,1,1.4,8,36.04916,35.79809,-0.69647,0.96372,0.97193,0.85191,0.9979,0.99693,-0.0972
Case_5-04,gauss,1,1.7,10,36.04916,36.07828,0.08078,0.96372,0.9723,0.8903,0.9979,0.99705,-0.08518
Case_5-04,gauss,1,2,12,36.04916,35.83223,-0.60176,0.96372,0.97156,0.81351,0.9979,0.99666,-0.12426
Case_5-04,gauss,0,0.4,2,36.04916,35.63472,-1.14965,0.96372,0.96342,-0.03113,0.9979,0.99745,-0.04509
Case_5-04,gauss,0,0.7,4,36.04916,34.80753,-3.44427,0.96372,0.96692,0.33205,0.9979,0.99623,-0.16735
Case_5-04,gauss,0,1.1,6,36.04916,35.29989,-2.07847,0.96372,0.97038,0.69107,0.9979,0.99657,-0.13328
Case_5-04,gauss,0,1.4,8,36.04916,35.79809,-0.69647,0.96372,0.97193,0.85191,0.9979,0.99693,-0.0972
Case_5-04,gauss,0,1.7,10,36.04916,36.07828,0.08078,0.96372,0.9723,0.8903,0.9979,0.99705,-0.08518
Case_5-04,gauss,0,2,12,36.04916,35.83223,-0.60176,0.96372,0.97156,0.81351,0.9979,0.99666,-0.12426
Case_5-05,gauss,1,0.4,2,35.8889,35.58234,-0.85419,0.97356,0.97328,-0.02876,0.99717,0.99668,-0.04914
Case_5-05,gauss,1,0.7,4,35.8889,35.10003,-2.19809,0.97356,0.97576,0.22597,0.99717,0.99553,-0.16447
Case_5-05,gauss,1,1.1,6,35.8889,35.3839,-1.40712,0.97356,0.97813,0.46941,0.99717,0.99568,-0.14942
Case_5-05,gauss,1,1.4,8,35.8889,35.79993,-0.2479,0.97356,0.97924,0.58343,0.99717,0.99606,-0.11132
Case_5-05,gauss,1,1.7,10,35.8889,35.88131,-0.02115,0.97356,0.97939,0.59883,0.99717,0.99601,-0.11633
Case_5-05,gauss,1,2,12,35.8889,35.64214,-0.68757,0.97356,0.97869,0.52693,0.99717,0.99554,-0.16346
Case_5-05,gauss,0,0.4,2,35.8889,35.58234,-0.85419,0.97356,0.97328,-0.02876,0.99717,0.99668,-0.04914
Case_5-05,gauss,0,0.7,4,35.8889,35.10003,-2.19809,0.97356,0.97576,0.22597,0.99717,0.99553,-0.16447
Case_5-05,gauss,0,1.1,6,35.8889,35.3839,-1.40712,0.97356,0.97813,0.46941,0.99717,0.99568,-0.14942
Case_5-05,gauss,0,1.4,8,35.8889,35.79993,-0.2479,0.97356,0.97924,0.58343,0.99717,0.99606,-0.11132
Case_5-05,gauss,0,1.7,10,35.8889,35.88131,-0.02115,0.97356,0.97939,0.59883,0.99717,0.99601,-0.11633
Case_5-05,gauss,0,2,12,35.8889,35.64214,-0.68757,0.97356,0.97869,0.52693,0.99717,0.99554,-0.16346
Case_5-07,gauss,1,0.4,2,36.05794,35.58919,-1.29999,0.96623,0.96578,-0.04657,0.99771,0.99717,-0.05412
Case_5-07,gauss,1,0.7,4,36.05794,34.72296,-3.70232,0.96623,0.96867,0.25253,0.99771,0.99579,-0.19244
Case_5-07,gauss,1,1.1,6,36.05794,34.96364,-3.03484,0.96623,0.97162,0.55784,0.99771,0.99584,-0.18743
Case_5-07,gauss,1,1.4,8,36.05794,35.28502,-2.14355,0.96623,0.97297,0.69756,0.99771,0.99609,-0.16237
Case_5-07,gauss,1,1.7,10,36.05794,35.66798,-1.08148,0.96623,0.97343,0.74516,0.99771,0.99638,-0.13331
Case_5-07,gauss,1,2,12,36.05794,35.60764,-1.24882,0.96623,0.9728,0.67996,0.99771,0.99616,-0.15536
Case_5-07,gauss,0,0.4,2,36.05794,35.58919,-1.29999,0.96623,0.96578,-0.04657,0.99771,0.99717,-0.05412
Case_5-07,gauss,0,0.7,4,36.05794,34.72296,-3.70232,0.96623,0.96867,0.25253,0.99771,0.99579,-0.19244
Case_5-07,gauss,0,1.1,6,36.05794,34.96364,-3.03484,0.96623,0.97162,0.55784,0.99771,0.99584,-0.18743
Case_5-07,gauss,0,1.4,8,36.05794,35.28502,-2.14355,0.96623,0.97297,0.69756,0.99771,0.99609,-0.16237
Case_5-07,gauss,0,1.7,10,36.05794,35.66798,-1.08148,0.96623,0.97343,0.74516,0.99771,0.99638,-0.13331
Case_5-07,gauss,0,2,12,36.05794,35.60764,-1.24882,0.96623,0.9728,0.67996,0.99771,0.99616,-0.15536
Case_5-08,gauss,1,0.4,2,35.8289,35.4543,-1.04552,0.96885,0.96851,-0.03509,0.99801,0.99762,-0.03908
Case_5-08,gauss,1,0.7,4,35.8289,34.75741,-2.99057,0.96885,0.97134,0.25701,0.99801,0.99661,-0.14028
Case_5-08,gauss,1,1.1,6,35.8289,35.0524,-2.16724,0.96885,0.97423,0.5553,0.99801,0.99671,-0.13026
Case_5-08,gauss,1,1.4,8,35.8289,35.52056,-0.86059,0.96885,0.97566,0.7029,0.99801,0.99704,-0.09719
Case_5-08,gauss,1,1.7,10,35.8289,35.79259,-0.10134,0.96885,0.976,0.73799,0.99801,0.99714,-0.08717
Case_5-08,gauss,1,2,12,35.8289,35.55149,-0.77426,0.96885,0.97522,0.65748,0.99801,0.99677,-0.12425
Case_5-08,gauss,0,0.4,2,35.8289,35.4543,-1.04552,0.96885,0.96851,-0.03509,0.99801,0.99762,-0.03908
Case_5-08,gauss,0,0.7,4,35.8289,34.75741,-2.99057,0.96885,0.97134,0.25701,0.99801,0.99661,-0.14028
Case_5-08,gauss,0,1.1,6,35.8289,35.0524,-2.16724,0.96885,0.97423,0.5553,0.99801,0.99671,-0.13026
Case_5-08,gauss,0,1.4,8,35.8289,35.52056,-0.86059,0.96885,0.97566,0.7029,0.99801,0.99704,-0.09719
Case_5-08,gauss,0,1.7,10,35.8289,35.79259,-0.10134,0.96885,0.976,0.73799,0.99801,0.99714,-0.08717
Case_5-08,gauss,0,2,12,35.8289,35.55149,-0.77426,0.96885,0.97522,0.65748,0.99801,0.99677,-0.12425
Case_6-01,gauss,1,0.4,2,33.74736,33.42026,-0.96926,0.9724,0.97223,-0.01748,0.99555,0.99466,-0.0894
Case_6-01,gauss,1,0.7,4,33.74736,33.54748,-0.59228,0.9724,0.97583,0.35274,0.99555,0.99404,-0.15167
Case_6-01,gauss,1,1.1,6,33.74736,34.12867,1.1299,0.9724,0.97827,0.60366,0.99555,0.99449,-0.10647
Case_6-01,gauss,1,1.4,8,33.74736,34.16581,1.23995,0.9724,0.97831,0.60777,0.99555,0.99394,-0.16172
Case_6-01,gauss,1,1.7,10,33.74736,33.49978,-0.73363,0.9724,0.97663,0.43501,0.99555,0.99188,-0.36864
Case_6-01,gauss,1,2,12,33.74736,32.56849,-3.49322,0.9724,0.97388,0.1522,0.99555,0.98884,-0.674
Case_6-01,gauss,0,0.4,2,33.74736,33.42026,-0.96926,0.9724,0.97223,-0.01748,0.99555,0.99466,-0.0894
Case_6-01,gauss,0,0.7,4,33.74736,33.54748,-0.59228,0.9724,0.97583,0.35274,0.99555,0.99404,-0.15167
Case_6-01,gauss,0,1.1,6,33.74736,34.12867,1.1299,0.9724,0.97827,0.60366,0.99555,0.99449,-0.10647
Case_6-01,gauss,0,1.4,8,33.74736,34.16581,1.23995,0.9724,0.97831,0.60777,0.99555,0.99394,-0.16172
Case_6-01,gauss,0,1.7,10,33.74736,33.49978,-0.73363,0.9724,0.97663,0.43501,0.99555,0.99188,-0.36864
Case_6-01,gauss,0,2,12,33.74736,32.56849,-3.49322,0.9724,0.97388,0.1522,0.99555,0.98884,-0.674
Case_6-02,gauss,1,0.4,2,33.63106,33.30877,-0.95831,0.97042,0.97017,-0.02576,0.99575,0.99487,-0.08838
Case_6-02,gauss,1,0.7,4,33.63106,33.06901,-1.67122,0.97042,0.97336,0.30296,0.99575,0.99338,-0.23801
Case_6-02,gauss,1,1.1,6,33.63106,33.74598,0.34171,0.97042,0.97649,0.6255,0.99575,0.99407,-0.16872
Case_6-02,gauss,1,1.4,8,33.63106,33.95439,0.9614,0.97042,0.97702,0.68012,0.99575,0.99393,-0.18278
Case_6-02,gauss,1,1.7,10,33.63106,33.41733,-0.63551,0.97042,0.97566,0.53997,0.99575,0.99224,-0.3525
Case_6-02,gauss,1,2,12,33.63106,32.50292,-3.35446,0.97042,0.973,0.26586,0.99575,0.98941,-0.63671
Case_6-02,gauss,0,0.4,2,33.63106,33.30877,-0.95831,0.97042,0.97017,-0.02576,0.99575,0.99487,-0.08838
Case_6-02,gauss,0,0.7,4,33.63106,33.06901,-1.67122,0.97042,0.97336,0.30296,0.99575,0.99338,-0.23801
Case_6-02,gauss,0,1.1,6,33.63106,33.74598,0.34171,0.97042,0.97649,0.6255,0.99575,0.99407,-0.16872
Case_6-02,gauss,0,1.4,8,33.63106,33.95439,0.9614,0.97042,0.97702,0.68012,0.99575,0.99393,-0.18278
Case_6-02,gauss,0,1.7,10,33.63106,33.41733,-0.63551,0.97042,0.97566,0.53997,0.99575,0.99224,-0.3525
Case_6-02,gauss,0,2,12,33.63106,32.50292,-3.35446,0.97042,0.973,0.26586,0.99575,0.98941,-0.63671
Case_6-03,gauss,1,0.4,2,33.6857,33.24452,-1.3097,0.9736,0.97301,-0.0606,0.99546,0.99424,-0.12256
Case_6-03,gauss,1,0.7,4,33.6857,32.78438,-2.67568,0.9736,0.97513,0.15715,0.99546,0.992,-0.34758
Case_6-03,gauss,1,1.1,6,33.6857,33.69829,0.03737,0.9736,0.97853,0.50637,0.99546,0.99344,-0.20292
Case_6-03,gauss,1,1.4,8,33.6857,33.96867,0.84003,0.9736,0.97904,0.55875,0.99546,0.9934,-0.20694
Case_6-03,gauss,1,1.7,10,33.6857,33.51784,-0.49831,0.9736,0.97773,0.4242,0.99546,0.99179,-0.36867
Case_6-03,gauss,1,2,12,33.6857,32.65827,-3.05005,0.9736,0.9752,0.16434,0.99546,0.98893,-0.65598
Case_6-03,gauss,0,0.4,2,33.6857,33.24452,-1.3097,0.9736,0.97301,-0.0606,0.99546,0.99424,-0.12256
Case_6-03,gauss,0,0.7,4,33.6857,32.78438,-2.67568,0.9736,0.97513,0.15715,0.99546,0.992,-0.34758
Case_6-03,gauss,0,1.1,6,33.6857,33.69829,0.03737,0.9736,0.97853,0.50637,0.99546,0.99344,-0.20292
Case_6-03,gauss,0,1.4,8,33.6857,33.96867,0.84003,0.9736,0.97904,0.55875,0.99546,0.9934,-0.20694
Case_6-03,gauss,0,1.7,10,33.6857,33.51784,-0.49831,0.9736,0.97773,0.4242,0.99546,0.99179,-0.36867
Case_6-03,gauss,0,2,12,33.6857,32.65827,-3.05005,0.9736,0.9752,0.16434,0.99546,0.98893,-0.65598
Case_6-04,gauss,1,0.4,2,34.38716,34.16113,-0.65731,0.97178,0.97173,-0.00515,0.99589,0.99535,-0.05422
Case_6-04,gauss,1,0.7,4,34.38716,33.97578,-1.19632,0.97178,0.97478,0.30871,0.99589,0.9943,-0.15966
Case_6-04,gauss,1,1.1,6,34.38716,34.48805,0.29339,0.97178,0.9773,0.56803,0.99589,0.9946,-0.12953
Case_6-04,gauss,1,1.4,8,34.38716,34.65794,0.78745,0.97178,0.97765,0.60405,0.99589,0.99437,-0.15263
Case_6-04,gauss,1,1.7,10,34.38716,34.25556,-0.3827,0.97178,0.97653,0.48879,0.99589,0.99307,-0.28316
Case_6-04,gauss,1,2,12,34.38716,33.50866,-2.55473,0.97178,0.97442,0.27167,0.99589,0.99094,-0.49704
Case_6-04,gauss,0,0.4,2,34.38716,34.16113,-0.65731,0.97178,0.97173,-0.00515,0.99589,0.99535,-0.05422
Case_6-04,gauss,0,0.7,4,34.38716,33.97578,-1.19632,0.97178,0.97478,0.30871,0.99589,0.9943,-0.15966
Case_6-04,gauss,0,1.1,6,34.38716,34.48805,0.29339,0.97178,0.9773,0.56803,0.99589,0.9946,-0.12953
Case_6-04,gauss,0,1.4,8,34.38716,34.65794,0.78745,0.97178,0.97765,0.60405,0.99589,0.99437,-0.15263
Case_6-04,gauss,0,1.7,10,34.38716,34.25556,-0.3827,0.97178,0.97653,0.48879,0.99589,0.99307,-0.28316
Case_6-04,gauss,0,2,12,34.38716,33.50866,-2.55473,0.97178,0.97442,0.27167,0.99589,0.99094,-0.49704
Case_6-05,gauss,1,0.4,2,33.69029,33.37847,-0.92555,0.97502,0.97469,-0.03385,0.99585,0.995,-0.08535
Case_6-05,gauss,1,0.7,4,33.69029,33.21107,-1.42243,0.97502,0.97734,0.23794,0.99585,0.99368,-0.2179
Case_6-05,gauss,1,1.1,6,33.69029,33.95452,0.78429,0.97502,0.98044,0.55589,0.99585,0.99456,-0.12954
Case_6-05,gauss,1,1.4,8,33.69029,34.23171,1.60705,0.97502,0.98136,0.65024,0.99585,0.99457,-0.12853
Case_6-05,gauss,1,1.7,10,33.69029,33.78508,0.28136,0.97502,0.98068,0.5805,0.99585,0.99317,-0.26912
Case_6-05,gauss,1,2,12,33.69029,32.93018,-2.25617,0.97502,0.97886,0.39384,0.99585,0.99071,-0.51614
Case_6-05,gauss,0,0.4,2,33.69029,33.37847,-0.92555,0.97502,0.97469,-0.03385,0.99585,0.995,-0.08535
Case_6-05,gauss,0,0.7,4,33.69029,33.21107,-1.42243,0.97502,0.97734,0.23794,0.99585,0.99368,-0.2179
Case_6-05,gauss,0,1.1,6,33.69029,33.95452,0.78429,0.97502,0.98044,0.55589,0.99585,0.99456,-0.12954
Case_6-05,gauss,0,1.4,8,33.69029,34.23171,1.60705,0.97502,0.98136,0.65024,0.99585,0.99457,-0.12853
Case_6-05,gauss,0,1.7,10,33.69029,33.78508,0.28136,0.97502,0.98068,0.5805,0.99585,0.99317,-0.26912
Case_6-05,gauss,0,2,12,33.69029,32.93018,-2.25617,0.97502,0.97886,0.39384,0.99585,0.99071,-0.51614
Case_6-06,gauss,1,0.4,2,34.02663,33.88191,-0.42531,0.97695,0.97707,0.01228,0.99564,0.99519,-0.0452
Case_6-06,gauss,1,0.7,4,34.02663,33.92596,-0.29586,0.97695,0.98,0.3122,0.99564,0.99444,-0.12053
Case_6-06,gauss,1,1.1,6,34.02663,34.41094,1.12944,0.97695,0.98215,0.53227,0.99564,0.9946,-0.10446
Case_6-06,gauss,1,1.4,8,34.02663,34.55581,1.55519,0.97695,0.98251,0.56912,0.99564,0.99423,-0.14162
Case_6-06,gauss,1,1.7,10,34.02663,34.17285,0.42972,0.97695,0.98169,0.48518,0.99564,0.99286,-0.27922
Case_6-06,gauss,1,2,12,34.02663,33.42643,-1.76391,0.97695,0.97998,0.31015,0.99564,0.99056,-0.51022
Case_6-06,gauss,0,0.4,2,34.02663,33.88191,-0.42531,0.97695,0.97707,0.01228,0.99564,0.99519,-0.0452
Case_6-06,gauss,0,0.7,4,34.02663,33.92596,-0.29586,0.97695,0.98,0.3122,0.99564,0.99444,-0.12053
Case_6-06,gauss,0,1.1,6,34.02663,34.41094,1.12944,0.97695,0.98215,0.53227,0.99564,0.9946,-0.10446
Case_6-06,gauss,0,1.4,8,34.02663,34.55581,1.55519,0.97695,0.98251,0.56912,0.99564,0.99423,-0.14162
Case_6-06,gauss,0,1.7,10,34.02663,34.17285,0.42972,0.97695,0.98169,0.48518,0.99564,0.99286,-0.27922
Case_6-06,gauss,0,2,12,34.02663,33.42643,-1.76391,0.97695,0.97998,0.31015,0.99564,0.99056,-0.51022
Case_6-07,gauss,1,0.4,2,34.42827,34.25345,-0.50778,0.97289,0.97298,0.00925,0.99488,0.99437,-0.05126
Case_6-07,gauss,1,0.7,4,34.42827,34.28192,-0.42509,0.97289,0.9763,0.3505,0.99488,0.99369,-0.11961
Case_6-07,gauss,1,1.1,6,34.42827,34.86331,1.26361,0.97289,0.97866,0.59308,0.99488,0.99414,-0.07438
Case_6-07,gauss,1,1.4,8,34.42827,34.85379,1.23596,0.97289,0.97865,0.59205,0.99488,0.99349,-0.13972
Case_6-07,gauss,1,1.7,10,34.42827,34.36886,-0.17256,0.97289,0.97738,0.46151,0.99488,0.9918,-0.30959
Case_6-07,gauss,1,2,12,34.42827,33.63012,-2.3183,0.97289,0.9753,0.24772,0.99488,0.98932,-0.55886
Case_6-07,gauss,0,0.4,2,34.42827,34.25345,-0.50778,0.97289,0.97298,0.00925,0.99488,0.99437,-0.05126
Case_6-07,gauss,0,0.7,4,34.42827,34.28192,-0.42509,0.97289,0.9763,0.3505,0.99488,0.99369,-0.11961
Case_6-07,gauss,0,1.1,6,34.42827,34.86331,1.26361,0.97289,0.97866,0.59308,0.99488,0.99414,-0.07438
Case_6-07,gauss,0,1.4,8,34.42827,34.85379,1.23596,0.97289,0.97865,0.59205,0.99488,0.99349,-0.13972
Case_6-07,gauss,0,1.7,10,34.42827,34.36886,-0.17256,0.97289,0.97738,0.46151,0.99488,0.9918,-0.30959
Case_6-07,gauss,0,2,12,34.42827,33.63012,-2.3183,0.97289,0.9753,0.24772,0.99488,0.98932,-0.55886
Case_6-08,gauss,1,0.4,2,33.59206,33.32953,-0.78152,0.96802,0.96793,-0.0093,0.99557,0.9948,-0.07734
Case_6-08,gauss,1,0.7,4,33.59206,33.3117,-0.8346,0.96802,0.972,0.41115,0.99557,0.99379,-0.17879
Case_6-08,gauss,1,1.1,6,33.59206,33.95521,1.08106,0.96802,0.97548,0.77065,0.99557,0.99429,-0.12857
Case_6-08,gauss,1,1.4,8,33.59206,34.01581,1.26146,0.96802,0.97602,0.82643,0.99557,0.99368,-0.18984
Case_6-08,gauss,1,1.7,10,33.59206,33.55516,-0.10985,0.96802,0.97489,0.7097,0.99557,0.99196,-0.36261
Case_6-08,gauss,1,2,12,33.59206,32.74475,-2.52235,0.96802,0.97251,0.46383,0.99557,0.98922,-0.63783
Case_6-08,gauss,0,0.4,2,33.59206,33.32953,-0.78152,0.96802,0.96793,-0.0093,0.99557,0.9948,-0.07734
Case_6-08,gauss,0,0.7,4,33.59206,33.3117,-0.8346,0.96802,0.972,0.41115,0.99557,0.99379,-0.17879
Case_6-08,gauss,0,1.1,6,33.59206,33.95521,1.08106,0.96802,0.97548,0.77065,0.99557,0.99429,-0.12857
Case_6-08,gauss,0,1.4,8,33.59206,34.01581,1.26146,0.96802,0.97602,0.82643,0.99557,0.99368,-0.18984
Case_6-08,gauss,0,1.7,10,33.59206,33.55516,-0.10985,0.96802,0.97489,0.7097,0.99557,0.99196,-0.36261
Case_6-08,gauss,0,2,12,33.59206,32.74475,-2.52235,0.96802,0.97251,0.46383,0.99557,0.98922,-0.63783
Case_6-10,gauss,1,0.4,2,34.30544,34.01215,-0.85494,0.97236,0.97215,-0.0216,0.99661,0.99597,-0.06422
Case_6-10,gauss,1,0.7,4,34.30544,33.92426,-1.11114,0.97236,0.97533,0.30544,0.99661,0.99514,-0.1475
Case_6-10,gauss,1,1.1,6,34.30544,34.65109,1.00757,0.97236,0.97842,0.62323,0.99661,0.9958,-0.08128
Case_6-10,gauss,1,1.4,8,34.30544,34.86174,1.62161,0.97236,0.97933,0.71681,0.99661,0.99569,-0.09231
Case_6-10,gauss,1,1.7,10,34.30544,34.51195,0.60197,0.97236,0.97889,0.67156,0.99661,0.99468,-0.19366
Case_6-10,gauss,1,2,12,34.30544,33.73887,-1.65155,0.97236,0.97736,0.51421,0.99661,0.99282,-0.38029
Case_6-10,gauss,0,0.4,2,34.30544,34.01215,-0.85494,0.97236,0.97215,-0.0216,0.99661,0.99597,-0.06422
Case_6-10,gauss,0,0.7,4,34.30544,33.92426,-1.11114,0.97236,0.97533,0.30544,0.99661,0.99514,-0.1475
Case_6-10,gauss,0,1.1,6,34.30544,34.65109,1.00757,0.97236,0.97842,0.62323,0.99661,0.9958,-0.08128
Case_6-10,gauss,0,1.4,8,34.30544,34.86174,1.62161,0.97236,0.97933,0.71681,0.99661,0.99569,-0.09231
Case_6-10,gauss,0,1.7,10,34.30544,34.51195,0.60197,0.97236,0.97889,0.67156,0.99661,0.99468,-0.19366
Case_6-10,gauss,0,2,12,34.30544,33.73887,-1.65155,0.97236,0.97736,0.51421,0.99661,0.99282,-0.38029
Case_7-01,gauss,1,0.4,2,39.11624,38.74331,-0.95339,0.95684,0.95685,0.00105,0.99668,0.99618,-0.05017
Case_7-01,gauss,1,0.7,4,39.11624,38.10214,-2.59253,0.95684,0.9611,0.44522,0.99668,0.99512,-0.15652
Case_7-01,gauss,1,1.1,6,39.11624,38.43198,-1.7493,0.95684,0.96305,0.64901,0.99668,0.99546,-0.12241
Case_7-01,gauss,1,1.4,8,39.11624,38.65967,-1.16721,0.95684,0.96353,0.69918,0.99668,0.99566,-0.10234
Case_7-01,gauss,1,1.7,10,39.11624,38.65399,-1.18173,0.95684,0.96315,0.65946,0.99668,0.99554,-0.11438
Case_7-01,gauss,1,2,12,39.11624,38.44205,-1.72356,0.95684,0.96205,0.5445,0.99668,0.99514,-0.15451
Case_7-01,gauss,0,0.4,2,39.11624,38.74331,-0.95339,0.95684,0.95685,0.00105,0.99668,0.99618,-0.05017
Case_7-01,gauss,0,0.7,4,39.11624,38.10214,-2.59253,0.95684,0.9611,0.44522,0.99668,0.99512,-0.15652
Case_7-01,gauss,0,1.1,6,39.11624,38.43198,-1.7493,0.95684,0.96305,0.64901,0.99668,0.99546,-0.12241
Case_7-01,gauss,0,1.4,8,39.11624,38.65967,-1.16721,0.95684,0.96353,0.69918,0.99668,0.99566,-0.10234
Case_7-01,gauss,0,1.7,10,39.11624,38.65399,-1.18173,0.95684,0.96315,0.65946,0.99668,0.99554,-0.11438
Case_7-01,gauss,0,2,12,39.11624,38.44205,-1.72356,0.95684,0.96205,0.5445,0.99668,0.99514,-0.15451
Case_7-02,gauss,1,0.4,2,39.12762,38.64035,-1.24534,0.95929,0.95907,-0.02293,0.99695,0.99632,-0.06319
Case_7-02,gauss,1,0.7,4,39.12762,37.76291,-3.48784,0.95929,0.96227,0.31065,0.99695,0.99491,-0.20462
Case_7-02,gauss,1,1.1,6,39.12762,38.1664,-2.45663,0.95929,0.96414,0.50558,0.99695,0.99541,-0.15447
Case_7-02,gauss,1,1.4,8,39.12762,38.69446,-1.10704,0.95929,0.96493,0.58793,0.99695,0.99601,-0.09429
Case_7-02,gauss,1,1.7,10,39.12762,38.86543,-0.67009,0.95929,0.9649,0.58481,0.99695,0.9961,-0.08526
