name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_1-01,avg,otsu,3,33.47596,22.50664,-32.76775,0.97234,0.90346,-7.08394,0.99732,0.94343,-5.40348,6.47817,9.16731,41.5108,0.992820024490356,0.960259974002838,-3.27955007553101
Case_1-01,avg,otsu,5,33.47596,31.94138,-4.58413,0.97234,0.97236,0.00206,0.99732,0.99317,-0.41612,6.47817,12.63729,95.075,0.992820024490356,0.985090017318726,-0.778590023517609
Case_1-01,avg,otsu,7,33.47596,31.44326,-6.07212,0.97234,0.97001,-0.23963,0.99732,0.9912,-0.61364,6.47817,20.73019,220.00071,0.992820024490356,0.97027999162674,-2.27029991149902
Case_1-01,avg,otsu,9,33.47596,29.48719,-11.91533,0.97234,0.96062,-1.20534,0.99732,0.98505,-1.2303,6.47817,32.0889,395.33896,0.992820024490356,0.945620000362396,-4.75413990020752
Case_1-01,avg,otsu,11,33.47596,27.67261,-17.33587,0.97234,0.94914,-2.386,0.99732,0.97658,-2.07957,6.47817,43.42563,570.33792,0.992820024490356,0.913259983062744,-8.01354026794434
Case_1-01,avg,otsu,13,33.47596,26.14334,-21.90414,0.97234,0.93722,-3.61191,0.99732,0.96617,-3.12337,6.47817,53.34011,723.38237,0.992820024490356,0.875469982624054,-11.8198699951172
Case_1-02,avg,otsu,3,33.48185,22.04332,-34.16338,0.97174,0.89732,-7.65843,0.99767,0.94168,-5.61208,6.01552,9.25859,53.91172,0.994080007076263,0.961430013179779,-3.28444004058838
Case_1-02,avg,otsu,5,33.48185,31.70081,-5.31942,0.97174,0.97203,0.02984,0.99767,0.99327,-0.44103,6.01552,12.43656,106.74123,0.994080007076263,0.987909972667694,-0.620679974555969
Case_1-02,avg,otsu,7,33.48185,31.56185,-5.73445,0.97174,0.97178,0.00412,0.99767,0.99222,-0.54627,6.01552,20.15338,235.02307,0.994080007076263,0.976140022277832,-1.80467998981476
Case_1-02,avg,otsu,9,33.48185,29.48321,-11.94271,0.97174,0.96298,-0.90148,0.99767,0.98638,-1.13164,6.01552,32.50949,440.42693,0.994080007076263,0.953949987888336,-4.03690004348755
Case_1-02,avg,otsu,11,33.48185,27.42846,-18.07962,0.97174,0.95036,-2.20018,0.99767,0.97734,-2.03775,6.01552,45.69622,659.63873,0.994080007076263,0.921710014343262,-7.28009986877441
Case_1-02,avg,otsu,13,33.48185,25.68488,-23.28715,0.97174,0.93597,-3.68103,0.99767,0.9654,-3.23454,6.01552,57.0471,848.33198,0.994080007076263,0.881370007991791,-11.3381204605103
Case_1-03,avg,otsu,3,33.98032,22.83361,-32.80343,0.97747,0.91265,-6.63141,0.99748,0.94389,-5.37254,5.70679,7.35798,28.93378,0.991699993610382,0.957710027694702,-3.42743992805481
Case_1-03,avg,otsu,5,33.98032,32.48134,-4.41132,0.97747,0.97756,0.00921,0.99748,0.99383,-0.36592,5.70679,9.44338,65.47621,0.991699993610382,0.985589981079102,-0.616119980812073
Case_1-03,avg,otsu,7,33.98032,32.58737,-4.09928,0.97747,0.97777,0.03069,0.99748,0.99311,-0.4381,5.70679,14.82014,159.6931,0.991699993610382,0.973020017147064,-1.88363003730774
Case_1-03,avg,otsu,9,33.98032,30.94169,-8.94232,0.97747,0.97231,-0.52789,0.99748,0.9889,-0.86017,5.70679,23.19949,306.52433,0.991699993610382,0.952660024166107,-3.93667006492615
Case_1-03,avg,otsu,11,33.98032,29.31699,-13.72362,0.97747,0.96549,-1.22561,0.99748,0.98322,-1.4296,5.70679,32.65503,472.21363,0.991699993610382,0.926789999008179,-6.54533004760742
Case_1-03,avg,otsu,13,33.98032,27.88149,-17.94812,0.97747,0.9583,-1.96119,0.99748,0.97629,-2.12435,5.70679,41.84845,633.30979,0.991699993610382,0.897170007228851,-9.53211975097656
Case_1-04,avg,otsu,3,33.94747,22.93583,-32.43729,0.97893,0.91835,-6.18839,0.99728,0.9388,-5.86395,5.43004,7.03349,29.52925,0.992190003395081,0.95990002155304,-3.25442004203796
Case_1-04,avg,otsu,5,33.94747,32.72652,-3.59659,0.97893,0.97985,0.09398,0.99728,0.99364,-0.36499,5.43004,8.85065,62.9942,0.992190003395081,0.987519979476929,-0.470679998397827
Case_1-04,avg,otsu,7,33.94747,32.87906,-3.14724,0.97893,0.98075,0.18592,0.99728,0.99303,-0.42616,5.43004,13.78606,153.88505,0.992190003395081,0.976639986038208,-1.56723999977112
Case_1-04,avg,otsu,9,33.94747,31.13156,-8.2949,0.97893,0.97591,-0.3085,0.99728,0.98834,-0.89644,5.43004,22.56942,315.64003,0.992190003395081,0.956950008869171,-3.55173993110657
Case_1-04,avg,otsu,11,33.94747,29.31514,-13.64558,0.97893,0.96886,-1.02867,0.99728,0.9814,-1.59233,5.43004,32.9304,506.44857,0.992190003395081,0.92970997095108,-6.29718017578125
Case_1-04,avg,otsu,13,33.94747,27.71829,-18.34947,0.97893,0.96083,-1.84896,0.99728,0.97249,-2.48576,5.43004,42.84018,688.94778,0.992190003395081,0.896619975566864,-9.63222980499268
Case_1-05,avg,otsu,3,33.96857,22.93746,-32.47446,0.97769,0.91334,-6.58184,0.99717,0.94199,-5.53366,5.98537,7.71606,28.91534,0.99124002456665,0.957080006599426,-3.44619011878967
Case_1-05,avg,otsu,5,33.96857,32.61606,-3.98165,0.97769,0.97798,0.02966,0.99717,0.99351,-0.36704,5.98537,9.96461,66.48277,0.99124002456665,0.984629988670349,-0.666849970817566
Case_1-05,avg,otsu,7,33.96857,32.44754,-4.47776,0.97769,0.97727,-0.04296,0.99717,0.9922,-0.49841,5.98537,15.68711,162.0909,0.99124002456665,0.970939993858337,-2.04794001579285
Case_1-05,avg,otsu,9,33.96857,30.74472,-9.49069,0.97769,0.97124,-0.65972,0.99717,0.98734,-0.98579,5.98537,24.41153,307.85332,0.99124002456665,0.949029982089996,-4.25830984115601
Case_1-05,avg,otsu,11,33.96857,29.10205,-14.32654,0.97769,0.96387,-1.41354,0.99717,0.98084,-1.63763,5.98537,33.96096,467.39951,0.99124002456665,0.921370029449463,-7.04874992370605
Case_1-05,avg,otsu,13,33.96857,27.67182,-18.53699,0.97769,0.95622,-2.19599,0.99717,0.97295,-2.42887,5.98537,42.97401,617.98418,0.99124002456665,0.889919996261597,-10.2215404510498
Case_1-06,avg,otsu,3,33.43442,22.6348,-32.3009,0.97686,0.9085,-6.99793,0.99698,0.93916,-5.79951,6.54726,9.40459,43.64161,0.993139982223511,0.962909996509552,-3.04387998580933
Case_1-06,avg,otsu,5,33.43442,32.04812,-4.14633,0.97686,0.97635,-0.05221,0.99698,0.99273,-0.42629,6.54726,12.44703,90.11052,0.993139982223511,0.986829996109009,-0.6353600025177
Case_1-06,avg,otsu,7,33.43442,31.62942,-5.39863,0.97686,0.97478,-0.21293,0.99698,0.99099,-0.60081,6.54726,19.82212,202.75443,0.993139982223511,0.974370002746582,-1.88996005058289
Case_1-06,avg,otsu,9,33.43442,29.62118,-11.40513,0.97686,0.96644,-1.06668,0.99698,0.98453,-1.24877,6.54726,31.46797,380.62808,0.993139982223511,0.952160000801086,-4.12629985809326
Case_1-06,avg,otsu,11,33.43442,27.64247,-17.32332,0.97686,0.95528,-2.20912,0.99698,0.97475,-2.22973,6.54726,44.04986,572.79839,0.993139982223511,0.920679986476898,-7.29605007171631
Case_1-06,avg,otsu,13,33.43442,25.94635,-22.39629,0.97686,0.94293,-3.47337,0.99698,0.96187,-3.52164,6.54726,55.22295,743.45131,0.993139982223511,0.881439983844757,-11.2471599578857
Case_1-07,avg,otsu,3,33.7408,23.38089,-30.7044,0.98074,0.92155,-6.03524,0.99621,0.93357,-6.28783,6.24799,8.19263,31.12425,0.991209983825684,0.9619500041008,-2.95195007324219
Case_1-07,avg,otsu,5,33.7408,32.7924,-2.81084,0.98074,0.9802,-0.05506,0.99621,0.99207,-0.41558,6.24799,10.9241,74.84183,0.991209983825684,0.983810007572174,-0.746559977531433
Case_1-07,avg,otsu,7,33.7408,32.08475,-4.90815,0.98074,0.97755,-0.32526,0.99621,0.98909,-0.71471,6.24799,17.50119,180.10912,0.991209983825684,0.968159973621368,-2.32543992996216
Case_1-07,avg,otsu,9,33.7408,30.17465,-10.56925,0.98074,0.96997,-1.09815,0.99621,0.9815,-1.4766,6.24799,27.31574,337.19244,0.991209983825684,0.942600011825562,-4.90409994125366
Case_1-07,avg,otsu,11,33.7408,28.37228,-15.91106,0.98074,0.96104,-2.00869,0.99621,0.97095,-2.53561,6.24799,37.72742,503.83291,0.991209983825684,0.90912002325058,-8.28178977966309
Case_1-07,avg,otsu,13,33.7408,26.83415,-20.46973,0.98074,0.95198,-2.93248,0.99621,0.95774,-3.86164,6.24799,47.30802,657.17183,0.991209983825684,0.869509994983673,-12.2779197692871
Case_1-08,avg,otsu,3,34.15219,22.76453,-33.34386,0.97482,0.9101,-6.63917,0.99749,0.94204,-5.55895,5.59093,7.26267,29.90093,0.991580009460449,0.95813000202179,-3.37339997291565
Case_1-08,avg,otsu,5,34.15219,32.56783,-4.63912,0.97482,0.97574,0.09438,0.99749,0.99379,-0.37093,5.59093,9.39054,67.96025,0.991580009460449,0.986249983310699,-0.53753000497818
Case_1-08,avg,otsu,7,34.15219,32.77492,-4.03274,0.97482,0.97613,0.13438,0.99749,0.99327,-0.42306,5.59093,14.65686,162.15424,0.991580009460449,0.974709987640381,-1.70132994651794
Case_1-08,avg,otsu,9,34.15219,31.11424,-8.89533,0.97482,0.97045,-0.44829,0.99749,0.98913,-0.8381,5.59093,22.94929,310.47357,0.991580009460449,0.955389976501465,-3.64972996711731
Case_1-08,avg,otsu,11,34.15219,29.4402,-13.79704,0.97482,0.96301,-1.21151,0.99749,0.98337,-1.41555,5.59093,32.25416,476.90152,0.991580009460449,0.930190026760101,-6.1911301612854
Case_1-08,avg,otsu,13,34.15219,27.95778,-18.13767,0.97482,0.95495,-2.03833,0.99749,0.97622,-2.13235,5.59093,41.19686,636.85165,0.991580009460449,0.900829970836639,-9.15205955505371
Case_10-01,avg,otsu,3,32.91349,24.56761,-25.35702,0.96404,0.913,-5.29439,0.99302,0.92501,-6.8488,8.02992,11.14265,38.76415,0.99141001701355,0.968529999256134,-2.30783009529114
Case_10-01,avg,otsu,5,32.91349,31.11198,-5.47347,0.96404,0.95182,-1.26758,0.99302,0.98223,-1.08658,8.02992,19.81552,146.77108,0.99141001701355,0.971260011196136,-2.03245997428894
Case_10-01,avg,otsu,7,32.91349,28.61875,-13.04857,0.96404,0.92095,-4.46973,0.99302,0.96384,-2.93851,8.02992,35.51273,342.25509,0.99141001701355,0.930719971656799,-6.12159013748169
Case_10-01,avg,otsu,9,32.91349,26.4629,-19.59862,0.96404,0.88493,-8.20609,0.99302,0.93619,-5.72295,8.02992,48.66493,506.04502,0.99141001701355,0.8714200258255,-12.1029596328735
Case_10-01,avg,otsu,11,32.91349,24.93984,-24.22608,0.96404,0.85457,-11.35534,0.99302,0.90522,-8.84172,8.02992,57.6723,618.21762,0.99141001701355,0.804499983787537,-18.8529491424561
Case_10-01,avg,otsu,13,32.91349,23.84196,-27.56174,0.96404,0.83166,-13.7318,0.99302,0.87367,-12.01889,8.02992,63.90189,695.79734,0.99141001701355,0.737540006637573,-25.6069602966309
Case_10-02,avg,otsu,3,33.66156,23.23812,-30.96541,0.96895,0.89798,-7.32442,0.99416,0.90317,-9.15245,6.85,10.1291,47.87007,0.992160022258759,0.960979998111725,-3.14264011383057
Case_10-02,avg,otsu,5,33.66156,31.70998,-5.79765,0.96895,0.95889,-1.03824,0.99416,0.98527,-0.89422,6.85,16.75141,144.54613,0.992160022258759,0.976629972457886,-1.56527996063232
Case_10-02,avg,otsu,7,33.66156,29.41894,-12.60375,0.96895,0.93462,-3.54301,0.99416,0.97235,-2.19381,6.85,31.02706,352.94978,0.992160022258759,0.943440020084381,-4.91050004959106
Case_10-02,avg,otsu,9,33.66156,27.03759,-19.67814,0.96895,0.90126,-6.98591,0.99416,0.94858,-4.58478,6.85,45.49482,564.15796,0.992160022258759,0.890359997749329,-10.2604398727417
Case_10-02,avg,otsu,11,33.66156,25.26578,-24.94174,0.96895,0.86974,-10.23892,0.99416,0.91866,-7.59435,6.85,56.09282,718.87328,0.992160022258759,0.825460016727448,-16.8017292022705
Case_10-02,avg,otsu,13,33.66156,23.96065,-28.81896,0.96895,0.84361,-12.93565,0.99416,0.8854,-10.93989,6.85,63.57202,828.05869,0.992160022258759,0.756290018558502,-23.773380279541
Case_10-03,avg,otsu,3,32.56373,24.92442,-23.45957,0.96066,0.91594,-4.65513,0.99237,0.92796,-6.49052,8.52616,11.7718,38.06684,0.991349995136261,0.971800029277802,-1.97204995155334
Case_10-03,avg,otsu,5,32.56373,30.84389,-5.28146,0.96066,0.94817,-1.30015,0.99237,0.98023,-1.22333,8.52616,21.38662,150.83531,0.991349995136261,0.970120012760162,-2.14152002334595
Case_10-03,avg,otsu,7,32.56373,28.28891,-13.12755,0.96066,0.91448,-4.80711,0.99237,0.95896,-3.36669,8.52616,37.47011,339.47228,0.991349995136261,0.92824000120163,-6.36606979370117
Case_10-03,avg,otsu,9,32.56373,26.18029,-19.60291,0.96066,0.87665,-8.74503,0.99237,0.92841,-6.44518,8.52616,50.25176,489.38326,0.991349995136261,0.868709981441498,-12.3710098266602
Case_10-03,avg,otsu,11,32.56373,24.70684,-24.12773,0.96066,0.84553,-11.98447,0.99237,0.89493,-9.81892,8.52616,58.81778,589.85077,0.991349995136261,0.802919983863831,-19.0074195861816
Case_10-03,avg,otsu,13,32.56373,23.64811,-27.37899,0.96066,0.82251,-14.38074,0.99237,0.86126,-13.21181,8.52616,64.72829,659.17283,0.991349995136261,0.737959980964661,-25.5601005554199
Case_10-04,avg,otsu,3,32.98354,24.28064,-26.38559,0.96681,0.9151,-5.34852,0.99397,0.92949,-6.48712,7.88864,11.41203,44.6641,0.992299973964691,0.970610022544861,-2.18583011627197
Case_10-04,avg,otsu,5,32.98354,30.92672,-6.2359,0.96681,0.95409,-1.31567,0.99397,0.98364,-1.03927,7.88864,20.69248,162.30732,0.992299973964691,0.973079979419708,-1.93691003322601
Case_10-04,avg,otsu,7,32.98354,28.38665,-13.93692,0.96681,0.92388,-4.44038,0.99397,0.96704,-2.70934,7.88864,36.85086,367.13832,0.992299973964691,0.934920012950897,-5.78251981735229
Case_10-04,avg,otsu,9,32.98354,26.12496,-20.79395,0.96681,0.88762,-8.19085,0.99397,0.94069,-5.36032,7.88864,50.55457,540.8528,0.992299973964691,0.878600001335144,-11.4582300186157
Case_10-04,avg,otsu,11,32.98354,24.50464,-25.70646,0.96681,0.85613,-11.44796,0.99397,0.90992,-8.45599,7.88864,59.9396,659.82172,0.992299973964691,0.813809990882874,-17.9874992370605
Case_10-04,avg,otsu,13,32.98354,23.32175,-29.29276,0.96681,0.83152,-13.99344,0.99397,0.87729,-11.73878,7.88864,66.4677,742.57489,0.992299973964691,0.747399985790253,-24.6800403594971
Case_10-05,avg,otsu,3,34.76679,22.73392,-34.61024,0.97183,0.88891,-8.53236,0.99576,0.89934,-9.68306,5.46929,7.1695,31.08648,0.989979982376099,0.941980004310608,-4.84857988357544
Case_10-05,avg,otsu,5,34.76679,33.16688,-4.60183,0.97183,0.96759,-0.43629,0.99576,0.99076,-0.50213,5.46929,10.23316,87.10216,0.989979982376099,0.979820013046265,-1.02628004550934
Case_10-05,avg,otsu,7,34.76679,31.89467,-8.2611,0.97183,0.95697,-1.52907,0.99576,0.98604,-0.97614,5.46929,18.07643,230.5078,0.989979982376099,0.956960022449493,-3.33541989326477
Case_10-05,avg,otsu,9,34.76679,29.81043,-14.25602,0.97183,0.93932,-3.34524,0.99576,0.97537,-2.04768,5.46929,28.13419,414.40297,0.989979982376099,0.920140027999878,-7.05467987060547
Case_10-05,avg,otsu,11,34.76679,28.12756,-19.09647,0.97183,0.92177,-5.15111,0.99576,0.96196,-3.39439,5.46929,37.0497,577.41334,0.989979982376099,0.875299990177155,-11.5840702056885
Case_10-05,avg,otsu,13,34.76679,26.82707,-22.83708,0.97183,0.90666,-6.70591,0.99576,0.94707,-4.88973,5.46929,44.15897,707.39858,0.989979982376099,0.827400028705597,-16.422550201416
Case_10-06,avg,otsu,3,33.63674,23.1544,-31.16336,0.96951,0.8999,-7.17992,0.99485,0.91179,-8.349,6.77943,10.06152,48.41248,0.99251002073288,0.961619973182678,-3.11231994628906
Case_10-06,avg,otsu,5,33.63674,31.69464,-5.77375,0.96951,0.96047,-0.93243,0.99485,0.98677,-0.81218,6.77943,16.47652,143.03695,0.99251002073288,0.978100001811981,-1.45187997817993
Case_10-06,avg,otsu,7,33.63674,29.59603,-12.01279,0.96951,0.93887,-3.16036,0.99485,0.97635,-1.85958,6.77943,30.11931,344.27496,0.99251002073288,0.948239982128143,-4.46041011810303
Case_10-06,avg,otsu,9,33.63674,27.24876,-18.99108,0.96951,0.90868,-6.2743,0.99485,0.95658,-3.84681,6.77943,44.56309,557.32798,0.99251002073288,0.900789976119995,-9.24122047424316
Case_10-06,avg,otsu,11,33.63674,25.45957,-24.31023,0.96951,0.87982,-9.25106,0.99485,0.93149,-6.3688,6.77943,55.58825,719.95463,0.99251002073288,0.84264999628067,-15.0990896224976
Case_10-06,avg,otsu,13,33.63674,24.11267,-28.31449,0.96951,0.85548,-11.76161,0.99485,0.90311,-9.22149,6.77943,63.4632,836.1141,0.99251002073288,0.779799997806549,-21.4315204620361
Case_10-07,avg,otsu,3,33.55548,23.73039,-29.28014,0.97094,0.90794,-6.48856,0.99408,0.91414,-8.04161,7.06893,10.22779,44.68654,0.99194997549057,0.963490009307861,-2.86909008026123
Case_10-07,avg,otsu,5,33.55548,31.57068,-5.91498,0.97094,0.96064,-1.06083,0.99408,0.98516,-0.89731,7.06893,17.16262,142.7895,0.99194997549057,0.975189983844757,-1.68959999084473
Case_10-07,avg,otsu,7,33.55548,29.1941,-12.99752,0.97094,0.93687,-3.50897,0.99408,0.9712,-2.30163,7.06893,31.78075,349.5836,0.99194997549057,0.940150022506714,-5.22203016281128
Case_10-07,avg,otsu,9,33.55548,26.8966,-19.84439,0.97094,0.90585,-6.70381,0.99408,0.94731,-4.70485,7.06893,45.78217,547.65346,0.99194997549057,0.885680019855499,-10.7132396697998
Case_10-07,avg,otsu,11,33.55548,25.21614,-24.85239,0.97094,0.87755,-9.61851,0.99408,0.91844,-7.60905,7.06893,55.75097,688.67622,0.99194997549057,0.820949971675873,-17.23876953125
Case_10-07,avg,otsu,13,33.55548,23.98721,-28.51478,0.97094,0.85477,-11.96469,0.99408,0.88736,-10.73555,7.06893,62.77092,787.98333,0.99194997549057,0.753719985485077,-24.0163307189941
Case_10-08,avg,otsu,3,33.53521,23.65034,-29.47609,0.97055,0.90618,-6.63232,0.99412,0.9128,-8.1801,7.07475,10.2714,45.18393,0.991919994354248,0.962679982185364,-2.94781994819641
Case_10-08,avg,otsu,5,33.53521,31.69091,-5.49959,0.97055,0.96126,-0.95719,0.99412,0.98538,-0.87917,7.07475,17.07885,141.4057,0.991919994354248,0.975359976291656,-1.66948997974396
Case_10-08,avg,otsu,7,33.53521,29.31764,-12.57654,0.97055,0.93807,-3.34656,0.99412,0.97154,-2.27136,7.07475,31.64019,347.22697,0.991919994354248,0.940550029277802,-5.17884016036987
Case_10-08,avg,otsu,9,33.53521,27.00145,-19.48328,0.97055,0.90731,-6.51589,0.99412,0.94788,-4.65135,7.07475,45.64225,545.14294,0.991919994354248,0.886290013790131,-10.649040222168
Case_10-08,avg,otsu,11,33.53521,25.30438,-24.54385,0.97055,0.87902,-9.43074,0.99412,0.91923,-7.5333,7.07475,55.63172,686.34185,0.991919994354248,0.821680009365082,-17.162670135498
Case_10-08,avg,otsu,13,33.53521,24.06401,-28.24255,0.97055,0.85616,-11.7861,0.99412,0.88838,-10.63654,7.07475,62.65276,785.58267,0.991919994354248,0.754519999027252,-23.9333801269531
Case_10-09,avg,otsu,3,33.12456,24.37679,-26.40871,0.96886,0.91578,-5.4786,0.99415,0.92831,-6.62274,7.41659,10.3508,39.56279,0.991649985313416,0.967679977416992,-2.41718006134033
Case_10-09,avg,otsu,5,33.12456,31.55145,-4.74907,0.96886,0.95981,-0.93409,0.99415,0.98593,-0.82684,7.41659,17.51196,136.11876,0.991649985313416,0.974269986152649,-1.75262999534607
Case_10-09,avg,otsu,7,33.12456,29.13512,-12.04375,0.96886,0.93459,-3.53715,0.99415,0.97136,-2.29241,7.41659,32.15902,333.60925,0.991649985313416,0.937579989433289,-5.45252990722656
Case_10-09,avg,otsu,9,33.12456,26.93,-18.70081,0.96886,0.90325,-6.77188,0.99415,0.94846,-4.59589,7.41659,45.71485,516.38637,0.991649985313416,0.882279992103577,-11.0290899276733
Case_10-09,avg,otsu,11,33.12456,25.34923,-23.47301,0.96886,0.87598,-9.58652,0.99415,0.92227,-7.2303,7.41659,55.4108,647.11963,0.991649985313416,0.818819999694824,-17.4285297393799
Case_10-09,avg,otsu,13,33.12456,24.20386,-26.93077,0.96886,0.85511,-11.7406,0.99415,0.89529,-9.94417,7.41659,62.3556,740.75835,0.991649985313416,0.754859983921051,-23.8783893585205
Case_10-10,avg,otsu,3,33.95052,24.22139,-28.65679,0.96517,0.90396,-6.34189,0.99297,0.90681,-8.677,7.12883,9.11993,27.93025,0.989170014858246,0.956709980964661,-3.28153991699219
Case_10-10,avg,otsu,5,33.95052,32.31465,-4.81839,0.96517,0.95482,-1.07235,0.99297,0.98503,-0.79962,7.12883,14.95448,109.77468,0.989170014858246,0.971539974212646,-1.78231000900269
Case_10-10,avg,otsu,7,33.95052,30.08498,-11.3858,0.96517,0.92898,-3.7496,0.99297,0.97147,-2.16522,7.12883,27.02013,279.02615,0.989170014858246,0.935410022735596,-5.43486022949219
Case_10-10,avg,otsu,9,33.95052,28.07843,-17.29602,0.96517,0.89953,-6.80087,0.99297,0.95136,-4.19046,7.12883,38.33801,437.78825,0.989170014858246,0.884159982204437,-10.6159696578979
Case_10-10,avg,otsu,11,33.95052,26.64359,-21.52229,0.96517,0.87536,-9.3051,0.99297,0.92949,-6.39294,7.12883,46.57009,553.26414,0.989170014858246,0.828159987926483,-16.2772808074951
Case_10-10,avg,otsu,13,33.95052,25.59898,-24.59915,0.96517,0.8575,-11.15555,0.99297,0.90775,-8.58233,7.12883,52.58555,637.64629,0.989170014858246,0.773750007152557,-21.7778491973877
Case_11-07,avg,otsu,3,34.08888,22.8856,-32.86491,0.9629,0.88124,-8.48063,0.99504,0.89696,-9.85689,5.72138,8.69544,51.98151,0.991829991340637,0.950789988040924,-4.13781023025513
Case_11-07,avg,otsu,5,34.08888,32.62244,-4.30181,0.9629,0.95754,-0.55665,0.99504,0.98824,-0.68339,5.72138,13.61636,137.99083,0.991829991340637,0.978089988231659,-1.38531994819641
Case_11-07,avg,otsu,7,34.08888,30.377,-10.88883,0.9629,0.93535,-2.86115,0.99504,0.97673,-1.84013,5.72138,25.28444,341.92905,0.991829991340637,0.947139978408813,-4.50580978393555
Case_11-07,avg,otsu,9,34.08888,28.1256,-17.49333,0.9629,0.90444,-6.07124,0.99504,0.95718,-3.80487,5.72138,36.91443,545.20151,0.991829991340637,0.897360026836395,-9.52480983734131
Case_11-07,avg,otsu,11,34.08888,26.50099,-22.25914,0.9629,0.87614,-9.01028,0.99504,0.9344,-6.09423,5.72138,45.6307,697.5471,0.991829991340637,0.837670028209686,-15.5429801940918
Case_11-07,avg,otsu,13,34.08888,25.33934,-25.66685,0.9629,0.85398,-11.31166,0.99504,0.91107,-8.43886,5.72138,51.99183,808.72884,0.991829991340637,0.776600003242493,-21.7002906799316
Case_11-09,avg,otsu,3,38.54692,23.34094,-39.44798,0.96482,0.89881,-6.84169,0.99678,0.87683,-12.03375,2.68889,3.44052,27.95317,0.989369988441467,0.944999992847443,-4.48467016220093
Case_11-09,avg,otsu,5,38.54692,35.76,-7.22994,0.96482,0.96464,-0.01866,0.99678,0.99089,-0.5909,2.68889,4.6069,71.33092,0.989369988441467,0.988009989261627,-0.137459993362427
Case_11-09,avg,otsu,7,38.54692,36.2189,-6.03944,0.96482,0.96299,-0.18967,0.99678,0.99124,-0.55579,2.68889,6.78054,152.16874,0.989369988441467,0.981939971446991,-0.750980019569397
Case_11-09,avg,otsu,9,38.54692,34.49807,-10.50369,0.96482,0.95593,-0.92142,0.99678,0.98584,-1.09753,2.68889,9.65634,259.11993,0.989369988441467,0.971090018749237,-1.84764003753662
Case_11-09,avg,otsu,11,38.54692,32.9773,-14.44894,0.96482,0.94842,-1.6998,0.99678,0.97898,-1.78575,2.68889,12.35868,359.62014,0.989369988441467,0.957279980182648,-3.24347996711731
Case_11-09,avg,otsu,13,38.54692,31.75422,-17.6219,0.96482,0.94174,-2.39216,0.99678,0.97138,-2.54821,2.68889,14.62169,443.78163,0.989369988441467,0.942229986190796,-4.76464986801147
Case_11-10,avg,otsu,3,36.24099,23.36837,-35.5195,0.96374,0.89157,-7.48853,0.99643,0.90402,-9.27411,3.92672,5.29379,34.81455,0.989030003547668,0.945200026035309,-4.43161010742188
Case_11-10,avg,otsu,5,36.24099,34.46609,-4.89749,0.96374,0.96176,-0.20545,0.99643,0.99161,-0.48373,3.92672,7.77623,98.03373,0.989030003547668,0.982590019702911,-0.651139974594116
Case_11-10,avg,otsu,7,36.24099,33.0982,-8.67192,0.96374,0.95102,-1.31986,0.99643,0.98685,-0.96143,3.92672,12.99373,230.90544,0.989030003547668,0.966470003128052,-2.28101992607117
Case_11-10,avg,otsu,9,36.24099,31.21526,-13.86753,0.96374,0.9353,-2.951,0.99643,0.97807,-1.84258,3.92672,18.43276,369.41875,0.989030003547668,0.942149996757507,-4.73999977111816
Case_11-10,avg,otsu,11,36.24099,29.79535,-17.7855,0.96374,0.92128,-4.40575,0.99643,0.96839,-2.81405,3.92672,22.82288,481.21995,0.989030003547668,0.914260029792786,-7.55992984771729
Case_11-10,avg,otsu,13,36.24099,28.73355,-20.71533,0.96374,0.91031,-5.54403,0.99643,0.95867,-3.78953,3.92672,26.27464,569.12436,0.989030003547668,0.886170029640198,-10.4000902175903
Case_11-11,avg,otsu,3,36.24559,22.72702,-37.29714,0.9645,0.88023,-8.73717,0.99652,0.89241,-10.44736,3.7625,5.23595,39.16146,0.989910006523132,0.939490020275116,-5.09338998794556
Case_11-11,avg,otsu,5,36.24559,34.47554,-4.88349,0.9645,0.96263,-0.19388,0.99652,0.99188,-0.46562,3.7625,7.55537,100.80718,0.989910006523132,0.98387998342514,-0.609149992465973
Case_11-11,avg,otsu,7,36.24559,33.21273,-8.36753,0.9645,0.95275,-1.21825,0.99652,0.98765,-0.8901,3.7625,12.62585,235.57076,0.989910006523132,0.968500018119812,-2.1628201007843
Case_11-11,avg,otsu,9,36.24559,31.23441,-13.82563,0.9645,0.9366,-2.89269,0.99652,0.97879,-1.77919,3.7625,18.51653,392.13369,0.989910006523132,0.943830013275146,-4.65497016906738
Case_11-11,avg,otsu,11,36.24559,29.70981,-18.03193,0.9645,0.9213,-4.479,0.99652,0.96852,-2.80978,3.7625,23.47958,524.04199,0.989910006523132,0.914409995079041,-7.62695980072021
Case_11-11,avg,otsu,13,36.24559,28.56867,-21.18029,0.9645,0.90892,-5.76257,0.99652,0.95795,-3.87047,3.7625,27.41537,628.64771,0.989910006523132,0.884109973907471,-10.687840461731
Case_11-12,avg,otsu,3,35.80086,22.92852,-35.95539,0.96176,0.88146,-8.34928,0.99654,0.90188,-9.49887,4.21614,5.57531,32.23731,0.989989995956421,0.941829979419708,-4.86469984054565
