name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_7-03,gauss,1,1.7,10,38.50681,38.06306,-1.15239,0.96225,0.96721,0.51546,0.99795,0.99716,-0.07916
Case_7-03,gauss,1,2,12,38.50681,37.63123,-2.27383,0.96225,0.9661,0.4001,0.99795,0.99668,-0.12726
Case_7-04,gauss,1,0.4,2,38.83278,25.75862,-33.66784,0.96284,0.92408,-4.02559,0.99732,0.93137,-6.61272
Case_7-04,gauss,1,0.7,4,38.83278,36.08468,-7.07675,0.96284,0.96337,0.05505,0.99732,0.99337,-0.39606
Case_7-04,gauss,1,1.1,6,38.83278,38.6688,-0.42227,0.96284,0.9673,0.46321,0.99732,0.99685,-0.04713
Case_7-04,gauss,1,1.4,8,38.83278,38.73854,-0.24268,0.96284,0.96776,0.51099,0.99732,0.99682,-0.05013
Case_7-04,gauss,1,1.7,10,38.83278,38.55791,-0.70783,0.96284,0.96753,0.4871,0.99732,0.99652,-0.08021
Case_7-04,gauss,1,2,12,38.83278,38.15451,-1.74664,0.96284,0.96663,0.39363,0.99732,0.99592,-0.14038
Case_7-05,gauss,1,0.4,2,38.177,24.05351,-36.99476,0.96308,0.90629,-5.89671,0.99734,0.91372,-8.3843
Case_7-05,gauss,1,0.7,4,38.177,35.22441,-7.73395,0.96308,0.96233,-0.07788,0.99734,0.99281,-0.45421
Case_7-05,gauss,1,1.1,6,38.177,37.79381,-1.00372,0.96308,0.96711,0.41845,0.99734,0.99653,-0.08122
Case_7-05,gauss,1,1.4,8,38.177,37.8956,-0.73709,0.96308,0.96771,0.48075,0.99734,0.99653,-0.08122
Case_7-05,gauss,1,1.7,10,38.177,37.68034,-1.30094,0.96308,0.96736,0.44441,0.99734,0.99615,-0.11932
Case_7-05,gauss,1,2,12,38.177,37.19358,-2.57595,0.96308,0.96614,0.31773,0.99734,0.9954,-0.19452
Case_7-06,gauss,1,0.4,2,38.12174,25.22486,-33.83077,0.96402,0.91767,-4.80799,0.99802,0.94692,-5.12014
Case_7-06,gauss,1,0.7,4,38.12174,36.33051,-4.69871,0.96402,0.96442,0.04149,0.99802,0.99615,-0.18737
Case_7-06,gauss,1,1.1,6,38.12174,37.8497,-0.71361,0.96402,0.96744,0.35476,0.99802,0.99754,-0.0481
Case_7-06,gauss,1,1.4,8,38.12174,37.83955,-0.74023,0.96402,0.96773,0.38485,0.99802,0.99744,-0.05812
Case_7-06,gauss,1,1.7,10,38.12174,37.49113,-1.6542,0.96402,0.96721,0.33091,0.99802,0.99702,-0.1002
Case_7-06,gauss,1,2,12,38.12174,36.89861,-3.20848,0.96402,0.96591,0.19605,0.99802,0.99631,-0.17134
Case_7-07,gauss,1,0.4,2,38.31823,24.02995,-37.28847,0.96718,0.90768,-6.15191,0.99829,0.93609,-6.23065
Case_7-07,gauss,1,0.7,4,38.31823,35.50144,-7.35104,0.96718,0.96492,-0.23367,0.99829,0.99538,-0.2915
Case_7-07,gauss,1,1.1,6,38.31823,37.91422,-1.05435,0.96718,0.96895,0.18301,0.99829,0.99774,-0.05509
Case_7-07,gauss,1,1.4,8,38.31823,38.02012,-0.77798,0.96718,0.96958,0.24814,0.99829,0.99774,-0.05509
Case_7-07,gauss,1,1.7,10,38.31823,37.84902,-1.22451,0.96718,0.96972,0.26262,0.99829,0.99751,-0.07813
Case_7-07,gauss,1,2,12,38.31823,37.42462,-2.33208,0.96718,0.96923,0.21196,0.99829,0.99705,-0.12421
Case_7-08,gauss,1,0.4,2,38.10541,24.5607,-35.54537,0.96099,0.91074,-5.22898,0.99728,0.92443,-7.30487
Case_7-08,gauss,1,0.7,4,38.10541,35.18554,-7.66261,0.96099,0.96134,0.03642,0.99728,0.9929,-0.43919
Case_7-08,gauss,1,1.1,6,38.10541,37.7655,-0.89203,0.96099,0.96605,0.52654,0.99728,0.99653,-0.0752
Case_7-08,gauss,1,1.4,8,38.10541,37.88652,-0.57443,0.96099,0.96647,0.57025,0.99728,0.99655,-0.0732
Case_7-08,gauss,1,1.7,10,38.10541,37.70685,-1.04594,0.96099,0.96585,0.50573,0.99728,0.99624,-0.10428
Case_7-08,gauss,1,2,12,38.10541,37.26568,-2.2037,0.96099,0.96435,0.34964,0.99728,0.99558,-0.17046
Case_7-09,gauss,1,0.4,2,37.24714,25.64836,-31.14006,0.96609,0.92443,-4.31223,0.99763,0.9518,-4.59389
Case_7-09,gauss,1,0.7,4,37.24714,35.81317,-3.84988,0.96609,0.96744,0.13974,0.99763,0.99585,-0.17842
Case_7-09,gauss,1,1.1,6,37.24714,37.2796,0.08715,0.96609,0.97077,0.48443,0.99763,0.99729,-0.03408
Case_7-09,gauss,1,1.4,8,37.24714,37.28932,0.11324,0.96609,0.97118,0.52687,0.99763,0.99715,-0.04811
Case_7-09,gauss,1,1.7,10,37.24714,36.9751,-0.73036,0.96609,0.97063,0.46994,0.99763,0.99668,-0.09523
Case_7-09,gauss,1,2,12,37.24714,36.43663,-2.17603,0.96609,0.96933,0.33537,0.99763,0.9959,-0.17341
Case_7-10,gauss,1,0.4,2,38.04007,26.396,-30.61001,0.94105,0.90453,-3.88077,0.99664,0.93748,-5.93594
Case_7-10,gauss,1,0.7,4,38.04007,36.4119,-4.28014,0.94105,0.94485,0.4038,0.99664,0.99407,-0.25787
Case_7-10,gauss,1,1.1,6,38.04007,38.12298,0.21795,0.94105,0.9489,0.83417,0.99664,0.99645,-0.01906
Case_7-10,gauss,1,1.4,8,38.04007,38.16597,0.33097,0.94105,0.94909,0.85436,0.99664,0.99638,-0.02609
Case_7-10,gauss,1,1.7,10,38.04007,37.96256,-0.20376,0.94105,0.94801,0.7396,0.99664,0.99599,-0.06522
Case_7-10,gauss,1,2,12,38.04007,37.5718,-1.23099,0.94105,0.94606,0.53238,0.99664,0.9953,-0.13445
Case_7-12,gauss,1,0.4,2,37.29741,24.52027,-34.25745,0.95993,0.90445,-5.77959,0.99779,0.9413,-5.66151
Case_7-12,gauss,1,0.7,4,37.29741,35.45914,-4.92868,0.95993,0.96071,0.08126,0.99779,0.99558,-0.22149
Case_7-12,gauss,1,1.1,6,37.29741,37.13712,-0.42976,0.95993,0.96457,0.48337,0.99779,0.99736,-0.0431
Case_7-12,gauss,1,1.4,8,37.29741,37.18652,-0.29731,0.95993,0.96483,0.51045,0.99779,0.9973,-0.04911
Case_7-12,gauss,1,1.7,10,37.29741,36.91057,-1.03718,0.95993,0.96398,0.42191,0.99779,0.99691,-0.08819
Case_7-12,gauss,1,2,12,37.29741,36.38848,-2.43698,0.95993,0.96225,0.24168,0.99779,0.99622,-0.15735
Case_8-01,gauss,1,0.4,2,35.32156,23.72594,-32.82873,0.93767,0.87561,-6.61853,0.99765,0.94435,-5.34256
Case_8-01,gauss,1,0.7,4,35.32156,33.83492,-4.20887,0.93767,0.94104,0.3594,0.99765,0.99534,-0.23154
Case_8-01,gauss,1,1.1,6,35.32156,35.08156,-0.67947,0.93767,0.94646,0.93743,0.99765,0.99665,-0.10024
Case_8-01,gauss,1,1.4,8,35.32156,34.99399,-0.92739,0.93767,0.94565,0.85105,0.99765,0.9963,-0.13532
Case_8-01,gauss,1,1.7,10,35.32156,34.41389,-2.56973,0.93767,0.94188,0.44899,0.99765,0.99529,-0.23656
Case_8-01,gauss,1,2,12,35.32156,33.55572,-4.99933,0.93767,0.936,-0.1781,0.99765,0.99371,-0.39493
Case_8-02,gauss,1,0.4,2,35.86394,23.68803,-33.95029,0.93997,0.87866,-6.52255,0.99787,0.94364,-5.43458
Case_8-02,gauss,1,0.7,4,35.86394,34.15413,-4.76749,0.93997,0.94261,0.28086,0.99787,0.9955,-0.23751
Case_8-02,gauss,1,1.1,6,35.86394,35.70187,-0.4519,0.93997,0.94847,0.90428,0.99787,0.99705,-0.08218
Case_8-02,gauss,1,1.4,8,35.86394,35.67427,-0.52886,0.93997,0.94882,0.94152,0.99787,0.99678,-0.10923
Case_8-02,gauss,1,1.7,10,35.86394,35.1852,-1.89254,0.93997,0.94692,0.73939,0.99787,0.99596,-0.19141
Case_8-02,gauss,1,2,12,35.86394,34.42094,-4.02354,0.93997,0.94342,0.36703,0.99787,0.9947,-0.31768
Case_8-03,gauss,1,0.4,2,35.89696,25.10846,-30.05408,0.93818,0.89434,-4.67288,0.99799,0.95835,-3.97198
Case_8-03,gauss,1,0.7,4,35.89696,34.63395,-3.51843,0.93818,0.94259,0.47006,0.99799,0.99626,-0.17335
Case_8-03,gauss,1,1.1,6,35.89696,35.88636,-0.02953,0.93818,0.94844,1.09361,0.99799,0.99736,-0.06313
Case_8-03,gauss,1,1.4,8,35.89696,35.98853,0.25509,0.93818,0.9499,1.24923,0.99799,0.99723,-0.07615
Case_8-03,gauss,1,1.7,10,35.89696,35.68204,-0.59871,0.93818,0.94952,1.20872,0.99799,0.99668,-0.13126
Case_8-03,gauss,1,2,12,35.89696,35.07617,-2.28652,0.93818,0.9477,1.01473,0.99799,0.99575,-0.22445
Case_8-04,gauss,1,0.4,2,35.91961,23.24728,-35.2797,0.93935,0.86949,-7.43706,0.99768,0.93148,-6.63539
Case_8-04,gauss,1,0.7,4,35.91961,34.19896,-4.79028,0.93935,0.94164,0.24379,0.99768,0.99509,-0.2596
Case_8-04,gauss,1,1.1,6,35.91961,35.78402,-0.37748,0.93935,0.94769,0.88785,0.99768,0.99689,-0.07918
Case_8-04,gauss,1,1.4,8,35.91961,35.80644,-0.31506,0.93935,0.94821,0.94321,0.99768,0.99668,-0.10023
Case_8-04,gauss,1,1.7,10,35.91961,35.37399,-1.519,0.93935,0.94644,0.75478,0.99768,0.9959,-0.17841
Case_8-04,gauss,1,2,12,35.91961,34.64519,-3.54798,0.93935,0.94294,0.38218,0.99768,0.99463,-0.30571
Case_9-01,gauss,1,0.4,2,32.78251,24.4969,-25.27448,0.9628,0.90904,-5.58371,0.99645,0.95632,-4.0273
Case_9-01,gauss,1,0.7,4,32.78251,32.27343,-1.5529,0.9628,0.96335,0.05713,0.99645,0.99464,-0.18164
Case_9-01,gauss,1,1.1,6,32.78251,32.76448,-0.055,0.9628,0.96628,0.36145,0.99645,0.99483,-0.16258
Case_9-01,gauss,1,1.4,8,32.78251,32.33091,-1.37756,0.9628,0.96388,0.11217,0.99645,0.99328,-0.31813
Case_9-01,gauss,1,1.7,10,32.78251,31.43882,-4.0988,0.9628,0.9583,-0.46739,0.99645,0.99046,-0.60113
Case_9-01,gauss,1,2,12,32.78251,30.40832,-7.24225,0.9628,0.95063,-1.26402,0.99645,0.98668,-0.98048
Case_9-02,gauss,1,0.4,2,33.53431,23.812,-28.99213,0.94859,0.88285,-6.93029,0.99647,0.94223,-5.44321
Case_9-02,gauss,1,0.7,4,33.53431,32.7198,-2.42889,0.94859,0.95059,0.21084,0.99647,0.99407,-0.24085
Case_9-02,gauss,1,1.1,6,33.53431,33.40611,-0.3823,0.94859,0.95525,0.70209,0.99647,0.99467,-0.18064
Case_9-02,gauss,1,1.4,8,33.53431,33.07234,-1.3776,0.94859,0.95334,0.50074,0.99647,0.99338,-0.31009
Case_9-02,gauss,1,1.7,10,33.53431,32.21055,-3.94748,0.94859,0.94754,-0.11069,0.99647,0.9908,-0.56901
Case_9-02,gauss,1,2,12,33.53431,31.15476,-7.09587,0.94859,0.939,-1.01097,0.99647,0.98718,-0.93229
Case_9-03,gauss,1,0.4,2,33.11156,23.58284,-28.77762,0.94377,0.8673,-8.10261,0.99541,0.93202,-6.36823
Case_9-03,gauss,1,0.7,4,33.11156,32.12389,-2.98286,0.94377,0.94392,0.01589,0.99541,0.99214,-0.32851
Case_9-03,gauss,1,1.1,6,33.11156,32.60123,-1.54124,0.94377,0.94531,0.16318,0.99541,0.99262,-0.28029
Case_9-03,gauss,1,1.4,8,33.11156,31.99962,-3.35816,0.94377,0.93735,-0.68025,0.99541,0.99049,-0.49427
Case_9-03,gauss,1,1.7,10,33.11156,30.87866,-6.74357,0.94377,0.92295,-2.20605,0.99541,0.98632,-0.91319
Case_9-03,gauss,1,2,12,33.11156,29.64899,-10.45728,0.94377,0.90434,-4.17792,0.99541,0.98051,-1.49687
Case_9-04,gauss,1,0.4,2,33.20139,24.88485,-25.04877,0.95883,0.90281,-5.84254,0.99397,0.93251,-6.18329
Case_9-04,gauss,1,0.7,4,33.20139,32.75761,-1.33663,0.95883,0.95998,0.11994,0.99397,0.99157,-0.24146
Case_9-04,gauss,1,1.1,6,33.20139,33.20045,-0.00283,0.95883,0.96185,0.31497,0.99397,0.99182,-0.2163
Case_9-04,gauss,1,1.4,8,33.20139,32.73662,-1.39985,0.95883,0.95774,-0.11368,0.99397,0.98951,-0.44871
Case_9-04,gauss,1,1.7,10,33.20139,31.82533,-4.14459,0.95883,0.94989,-0.93239,0.99397,0.9853,-0.87226
Case_9-04,gauss,1,2,12,33.20139,30.78625,-7.27421,0.95883,0.93969,-1.99618,0.99397,0.97963,-1.4427
Case_9-05,gauss,1,0.4,2,32.88647,24.81805,-24.53416,0.95386,0.89542,-6.12669,0.99348,0.9328,-6.10782
Case_9-05,gauss,1,0.7,4,32.88647,32.32176,-1.71715,0.95386,0.95447,0.06395,0.99348,0.9905,-0.29996
Case_9-05,gauss,1,1.1,6,32.88647,32.62993,-0.78008,0.95386,0.95463,0.08072,0.99348,0.99044,-0.306
Case_9-05,gauss,1,1.4,8,32.88647,31.92611,-2.92023,0.95386,0.9467,-0.75063,0.99348,0.98717,-0.63514
Case_9-05,gauss,1,1.7,10,32.88647,30.77099,-6.43268,0.95386,0.93328,-2.15755,0.99348,0.98129,-1.227
Case_9-05,gauss,1,2,12,32.88647,29.5578,-10.1217,0.95386,0.9165,-3.91672,0.99348,0.97339,-2.02218
Case_9-07,gauss,1,0.4,2,33.11005,23.21675,-29.88005,0.94785,0.86877,-8.34309,0.99587,0.9322,-6.3934
Case_9-07,gauss,1,0.7,4,33.11005,31.97514,-3.42769,0.94785,0.94673,-0.11816,0.99587,0.99249,-0.3394
Case_9-07,gauss,1,1.1,6,33.11005,32.53018,-1.75134,0.94785,0.94879,0.09917,0.99587,0.99316,-0.27212
Case_9-07,gauss,1,1.4,8,33.11005,31.98584,-3.39537,0.94785,0.94248,-0.56655,0.99587,0.99135,-0.45387
Case_9-07,gauss,1,1.7,10,33.11005,30.90825,-6.64994,0.94785,0.93062,-1.8178,0.99587,0.98768,-0.8224
Case_9-07,gauss,1,2,12,33.11005,29.6978,-10.30578,0.94785,0.91507,-3.45835,0.99587,0.98251,-1.34154
Case_9-08,gauss,1,0.4,2,33.30027,23.57112,-29.21643,0.95588,0.88308,-7.61602,0.99578,0.93468,-6.13589
Case_9-08,gauss,1,0.7,4,33.30027,32.32008,-2.94349,0.95588,0.95479,-0.11403,0.99578,0.99288,-0.29123
Case_9-08,gauss,1,1.1,6,33.30027,32.78242,-1.55509,0.95588,0.95617,0.03034,0.99578,0.99336,-0.24303
Case_9-08,gauss,1,1.4,8,33.30027,32.21723,-3.25235,0.95588,0.95049,-0.56388,0.99578,0.99154,-0.4258
Case_9-08,gauss,1,1.7,10,33.30027,31.173,-6.38815,0.95588,0.94025,-1.63514,0.99578,0.98803,-0.77828
Case_9-08,gauss,1,2,12,33.30027,30.01531,-9.86466,0.95588,0.92711,-3.00979,0.99578,0.98318,-1.26534
Case_9-10,gauss,1,0.4,2,33.04895,24.29496,-26.48795,0.95897,0.89826,-6.33075,0.99506,0.93712,-5.82276
Case_9-10,gauss,1,0.7,4,33.04895,32.3468,-2.12458,0.95897,0.9588,-0.01773,0.99506,0.99227,-0.28039
Case_9-10,gauss,1,1.1,6,33.04895,32.77317,-0.83446,0.95897,0.96027,0.13556,0.99506,0.99258,-0.24923
Case_9-10,gauss,1,1.4,8,33.04895,32.18011,-2.62895,0.95897,0.95481,-0.4338,0.99506,0.99032,-0.47635
Case_9-10,gauss,1,1.7,10,33.04895,31.10075,-5.89489,0.95897,0.94477,-1.48076,0.99506,0.98603,-0.90748
Case_9-10,gauss,1,2,12,33.04895,29.91246,-9.49044,0.95897,0.93171,-2.84263,0.99506,0.9801,-1.50343
