name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_7-10,gauss,1,1.7,5,38.04007,37.12728,-2.39955,0.94105,0.9462,0.54726,0.99664,0.99483,-0.18161
Case_7-10,gauss,1,1.7,7,38.04007,37.27304,-2.01637,0.94105,0.94618,0.54514,0.99664,0.99498,-0.16656
Case_7-10,gauss,1,1.7,9,38.04007,37.25968,-2.05149,0.94105,0.94604,0.53026,0.99664,0.99493,-0.17158
Case_7-10,gauss,1,1.7,11,38.04007,37.25508,-2.06359,0.94105,0.94603,0.5292,0.99664,0.99492,-0.17258
Case_7-10,gauss,1,1.7,13,38.04007,37.25434,-2.06553,0.94105,0.94602,0.52813,0.99664,0.99491,-0.17358
Case_7-10,gauss,1,2,3,38.04007,31.81377,-16.36774,0.94105,0.93596,-0.54089,0.99664,0.98,-1.66961
Case_7-10,gauss,1,2,5,38.04007,37.08483,-2.51114,0.94105,0.94584,0.50901,0.99664,0.99473,-0.19164
Case_7-10,gauss,1,2,7,38.04007,37.13441,-2.38081,0.94105,0.94524,0.44525,0.99664,0.99467,-0.19766
Case_7-10,gauss,1,2,9,38.04007,37.03796,-2.63435,0.94105,0.94468,0.38574,0.99664,0.99446,-0.21873
Case_7-10,gauss,1,2,11,38.04007,36.9957,-2.74545,0.94105,0.9445,0.36661,0.99664,0.99436,-0.22877
Case_7-10,gauss,1,2,13,38.04007,36.98423,-2.7756,0.94105,0.94446,0.36236,0.99664,0.99434,-0.23078
Case_7-12,gauss,1,0.4,3,37.29741,30.24501,-18.90855,0.95993,0.94526,-1.52824,0.99779,0.98254,-1.52838
Case_7-12,gauss,1,0.4,5,37.29741,35.19074,-5.6483,0.95993,0.9579,-0.21147,0.99779,0.99504,-0.27561
Case_7-12,gauss,1,0.4,7,37.29741,35.22292,-5.56202,0.95993,0.95797,-0.20418,0.99779,0.99508,-0.2716
Case_7-12,gauss,1,0.4,9,37.29741,35.18453,-5.66495,0.95993,0.9579,-0.21147,0.99779,0.99502,-0.27761
Case_7-12,gauss,1,0.4,11,37.29741,35.21773,-5.57594,0.95993,0.95792,-0.20939,0.99779,0.99507,-0.2726
Case_7-12,gauss,1,0.4,13,37.29741,35.24229,-5.51009,0.95993,0.958,-0.20106,0.99779,0.99511,-0.26859
Case_7-12,gauss,1,0.7,3,37.29741,30.27166,-18.8371,0.95993,0.94596,-1.45531,0.99779,0.98261,-1.52136
Case_7-12,gauss,1,0.7,5,37.29741,35.38535,-5.12652,0.95993,0.95902,-0.0948,0.99779,0.9953,-0.24955
Case_7-12,gauss,1,0.7,7,37.29741,35.45498,-4.93983,0.95993,0.95916,-0.08021,0.99779,0.99539,-0.24053
Case_7-12,gauss,1,0.7,9,37.29741,35.45507,-4.93959,0.95993,0.95915,-0.08126,0.99779,0.99539,-0.24053
Case_7-12,gauss,1,0.7,11,37.29741,35.45582,-4.93758,0.95993,0.95916,-0.08021,0.99779,0.99539,-0.24053
Case_7-12,gauss,1,0.7,13,37.29741,35.45587,-4.93745,0.95993,0.95917,-0.07917,0.99779,0.99539,-0.24053
Case_7-12,gauss,1,1.1,3,37.29741,30.30399,-18.75042,0.95993,0.94716,-1.33031,0.99779,0.98263,-1.51936
Case_7-12,gauss,1,1.1,5,37.29741,35.74388,-4.16525,0.95993,0.96155,0.16876,0.99779,0.99568,-0.21147
Case_7-12,gauss,1,1.1,7,37.29741,35.88219,-3.79442,0.95993,0.9619,0.20522,0.99779,0.99585,-0.19443
Case_7-12,gauss,1,1.1,9,37.29741,35.88491,-3.78713,0.95993,0.96191,0.20627,0.99779,0.99586,-0.19343
Case_7-12,gauss,1,1.1,11,37.29741,35.88463,-3.78788,0.95993,0.9619,0.20522,0.99779,0.99586,-0.19343
Case_7-12,gauss,1,1.1,13,37.29741,35.88434,-3.78865,0.95993,0.96191,0.20627,0.99779,0.99586,-0.19343
Case_7-12,gauss,1,1.4,3,37.29741,30.30843,-18.73851,0.95993,0.94755,-1.28968,0.99779,0.9826,-1.52236
Case_7-12,gauss,1,1.4,5,37.29741,35.79465,-4.02913,0.95993,0.96194,0.20939,0.99779,0.99567,-0.21247
Case_7-12,gauss,1,1.4,7,37.29741,35.97458,-3.54671,0.95993,0.96238,0.25523,0.99779,0.99587,-0.19243
Case_7-12,gauss,1,1.4,9,37.29741,35.98804,-3.51062,0.95993,0.96242,0.25939,0.99779,0.99588,-0.19142
Case_7-12,gauss,1,1.4,11,37.29741,35.98868,-3.5089,0.95993,0.96242,0.25939,0.99779,0.99588,-0.19142
Case_7-12,gauss,1,1.4,13,37.29741,35.98915,-3.50764,0.95993,0.96242,0.25939,0.99779,0.99588,-0.19142
Case_7-12,gauss,1,1.7,3,37.29741,30.30601,-18.745,0.95993,0.94752,-1.2928,0.99779,0.98255,-1.52738
Case_7-12,gauss,1,1.7,5,37.29741,35.76732,-4.1024,0.95993,0.96179,0.19376,0.99779,0.99558,-0.22149
Case_7-12,gauss,1,1.7,7,37.29741,35.88675,-3.78219,0.95993,0.96197,0.21252,0.99779,0.99567,-0.21247
Case_7-12,gauss,1,1.7,9,37.29741,35.86726,-3.83445,0.95993,0.96188,0.20314,0.99779,0.99562,-0.21748
Case_7-12,gauss,1,1.7,11,37.29741,35.85988,-3.85424,0.95993,0.96186,0.20106,0.99779,0.9956,-0.21949
Case_7-12,gauss,1,1.7,13,37.29741,35.85874,-3.85729,0.95993,0.96186,0.20106,0.99779,0.9956,-0.21949
Case_7-12,gauss,1,2,3,37.29741,30.30292,-18.75329,0.95993,0.94752,-1.2928,0.99779,0.98254,-1.52838
Case_7-12,gauss,1,2,5,37.29741,35.7197,-4.23008,0.95993,0.96151,0.1646,0.99779,0.99548,-0.23151
Case_7-12,gauss,1,2,7,37.29741,35.72184,-4.22434,0.95993,0.96119,0.13126,0.99779,0.99538,-0.24153
Case_7-12,gauss,1,2,9,37.29741,35.59686,-4.55943,0.95993,0.9607,0.08021,0.99779,0.99515,-0.26458
Case_7-12,gauss,1,2,11,37.29741,35.5417,-4.70732,0.95993,0.96054,0.06355,0.99779,0.99505,-0.27461
Case_7-12,gauss,1,2,13,37.29741,35.52655,-4.74794,0.95993,0.96049,0.05834,0.99779,0.99503,-0.27661
Case_8-01,gauss,1,0.4,3,35.32156,29.34515,-16.92001,0.93767,0.92087,-1.79168,0.99765,0.98374,-1.39428
Case_8-01,gauss,1,0.4,5,35.32156,32.43602,-8.16934,0.93767,0.93077,-0.73587,0.99765,0.99251,-0.51521
Case_8-01,gauss,1,0.4,7,35.32156,32.44822,-8.1348,0.93767,0.9308,-0.73267,0.99765,0.99253,-0.51321
Case_8-01,gauss,1,0.4,9,35.32156,32.43201,-8.1807,0.93767,0.93075,-0.738,0.99765,0.99249,-0.51722
Case_8-01,gauss,1,0.4,11,35.32156,32.44583,-8.14157,0.93767,0.9308,-0.73267,0.99765,0.99252,-0.51421
Case_8-01,gauss,1,0.4,13,35.32156,32.45585,-8.1132,0.93767,0.93083,-0.72947,0.99765,0.99254,-0.5122
Case_8-01,gauss,1,0.7,3,35.32156,29.40684,-16.74535,0.93767,0.92278,-1.58798,0.99765,0.98387,-1.38125
Case_8-01,gauss,1,0.7,5,35.32156,32.68785,-7.45638,0.93767,0.93333,-0.46285,0.99765,0.99294,-0.47211
Case_8-01,gauss,1,0.7,7,35.32156,32.71659,-7.37501,0.93767,0.93342,-0.45325,0.99765,0.99299,-0.4671
Case_8-01,gauss,1,0.7,9,35.32156,32.7166,-7.37499,0.93767,0.93342,-0.45325,0.99765,0.99299,-0.4671
Case_8-01,gauss,1,0.7,11,35.32156,32.71662,-7.37493,0.93767,0.93342,-0.45325,0.99765,0.99299,-0.4671
Case_8-01,gauss,1,0.7,13,35.32156,32.71662,-7.37493,0.93767,0.93342,-0.45325,0.99765,0.99299,-0.4671
Case_8-01,gauss,1,1.1,3,35.32156,29.46571,-16.57868,0.93767,0.92518,-1.33203,0.99765,0.98384,-1.38425
Case_8-01,gauss,1,1.1,5,35.32156,33.14159,-6.17178,0.93767,0.93808,0.04373,0.99765,0.99351,-0.41498
Case_8-01,gauss,1,1.1,7,35.32156,33.23927,-5.89524,0.93767,0.9385,0.08852,0.99765,0.99368,-0.39794
Case_8-01,gauss,1,1.1,9,35.32156,33.24228,-5.88672,0.93767,0.93851,0.08958,0.99765,0.99368,-0.39794
Case_8-01,gauss,1,1.1,11,35.32156,33.24233,-5.88657,0.93767,0.93851,0.08958,0.99765,0.99368,-0.39794
Case_8-01,gauss,1,1.1,13,35.32156,33.24233,-5.88657,0.93767,0.93851,0.08958,0.99765,0.99368,-0.39794
Case_8-01,gauss,1,1.4,3,35.32156,29.46803,-16.57212,0.93767,0.92552,-1.29577,0.99765,0.98375,-1.39327
Case_8-01,gauss,1,1.4,5,35.32156,33.18857,-6.03878,0.93767,0.93832,0.06932,0.99765,0.9934,-0.426
Case_8-01,gauss,1,1.4,7,35.32156,33.30828,-5.69986,0.93767,0.93868,0.10771,0.99765,0.99355,-0.41097
Case_8-01,gauss,1,1.4,9,35.32156,33.31645,-5.67673,0.93767,0.93871,0.11091,0.99765,0.99356,-0.40996
Case_8-01,gauss,1,1.4,11,35.32156,33.31687,-5.67554,0.93767,0.93871,0.11091,0.99765,0.99356,-0.40996
Case_8-01,gauss,1,1.4,13,35.32156,33.3169,-5.67546,0.93767,0.93871,0.11091,0.99765,0.99356,-0.40996
Case_8-01,gauss,1,1.7,3,35.32156,29.46383,-16.58401,0.93767,0.92546,-1.30216,0.99765,0.98368,-1.40029
Case_8-01,gauss,1,1.7,5,35.32156,33.11787,-6.23894,0.93767,0.93742,-0.02666,0.99765,0.99314,-0.45206
Case_8-01,gauss,1,1.7,7,35.32156,33.11119,-6.25785,0.93767,0.93654,-0.12051,0.99765,0.99298,-0.4681
Case_8-01,gauss,1,1.7,9,35.32156,33.05745,-6.40999,0.93767,0.93609,-0.1685,0.99765,0.99283,-0.48314
Case_8-01,gauss,1,1.7,11,35.32156,33.04416,-6.44762,0.93767,0.936,-0.1781,0.99765,0.9928,-0.48614
Case_8-01,gauss,1,1.7,13,35.32156,33.04201,-6.45371,0.93767,0.93599,-0.17917,0.99765,0.99279,-0.48714
Case_8-01,gauss,1,2,3,35.32156,29.4601,-16.59457,0.93767,0.92544,-1.3043,0.99765,0.98364,-1.4043
Case_8-01,gauss,1,2,5,35.32156,33.0281,-6.49309,0.93767,0.93631,-0.14504,0.99765,0.99289,-0.47712
Case_8-01,gauss,1,2,7,35.32156,32.82354,-7.07222,0.93767,0.93355,-0.43939,0.99765,0.99226,-0.54027
Case_8-01,gauss,1,2,9,35.32156,32.61419,-7.66492,0.93767,0.93182,-0.62389,0.99765,0.99172,-0.5944
Case_8-01,gauss,1,2,11,35.32156,32.53271,-7.8956,0.93767,0.93128,-0.68148,0.99765,0.99151,-0.61545
Case_8-01,gauss,1,2,13,35.32156,32.51171,-7.95506,0.93767,0.93116,-0.69427,0.99765,0.99145,-0.62146
Case_8-02,gauss,1,0.4,3,35.86394,29.42414,-17.9562,0.93997,0.92477,-1.61707,0.99787,0.98368,-1.42203
Case_8-02,gauss,1,0.4,5,35.86394,33.1197,-7.65181,0.93997,0.93575,-0.44895,0.99787,0.9935,-0.43793
Case_8-02,gauss,1,0.4,7,35.86394,33.13727,-7.60282,0.93997,0.9358,-0.44363,0.99787,0.99353,-0.43493
Case_8-02,gauss,1,0.4,9,35.86394,33.11614,-7.66173,0.93997,0.93574,-0.45001,0.99787,0.99349,-0.43893
Case_8-02,gauss,1,0.4,11,35.86394,33.13323,-7.61408,0.93997,0.93578,-0.44576,0.99787,0.99352,-0.43593
Case_8-02,gauss,1,0.4,13,35.86394,33.14133,-7.5915,0.93997,0.9358,-0.44363,0.99787,0.99353,-0.43493
Case_8-02,gauss,1,0.7,3,35.86394,29.4784,-17.8049,0.93997,0.92631,-1.45324,0.99787,0.9838,-1.41
Case_8-02,gauss,1,0.7,5,35.86394,33.36771,-6.96028,0.93997,0.93786,-0.22448,0.99787,0.99387,-0.40085
Case_8-02,gauss,1,0.7,7,35.86394,33.40493,-6.8565,0.93997,0.93796,-0.21384,0.99787,0.99393,-0.39484
Case_8-02,gauss,1,0.7,9,35.86394,33.40499,-6.85633,0.93997,0.93796,-0.21384,0.99787,0.99393,-0.39484
Case_8-02,gauss,1,0.7,11,35.86394,33.40503,-6.85622,0.93997,0.93797,-0.21277,0.99787,0.99393,-0.39484
Case_8-02,gauss,1,0.7,13,35.86394,33.40503,-6.85622,0.93997,0.93797,-0.21277,0.99787,0.99393,-0.39484
Case_8-02,gauss,1,1.1,3,35.86394,29.53628,-17.64352,0.93997,0.92869,-1.20004,0.99787,0.9838,-1.41
Case_8-02,gauss,1,1.1,5,35.86394,33.83887,-5.64654,0.93997,0.94246,0.2649,0.99787,0.99439,-0.34874
Case_8-02,gauss,1,1.1,7,35.86394,33.94873,-5.34021,0.93997,0.94289,0.31065,0.99787,0.99455,-0.33271
Case_8-02,gauss,1,1.1,9,35.86394,33.95211,-5.33079,0.93997,0.94291,0.31278,0.99787,0.99455,-0.33271
Case_8-02,gauss,1,1.1,11,35.86394,33.95215,-5.33067,0.93997,0.94291,0.31278,0.99787,0.99455,-0.33271
Case_8-02,gauss,1,1.1,13,35.86394,33.95212,-5.33076,0.93997,0.94291,0.31278,0.99787,0.99455,-0.33271
Case_8-02,gauss,1,1.4,3,35.86394,29.54193,-17.62776,0.93997,0.92915,-1.1511,0.99787,0.98373,-1.41702
Case_8-02,gauss,1,1.4,5,35.86394,33.90983,-5.44868,0.93997,0.94319,0.34256,0.99787,0.99432,-0.35576
Case_8-02,gauss,1,1.4,7,35.86394,34.0554,-5.04278,0.93997,0.94378,0.40533,0.99787,0.99448,-0.33972
Case_8-02,gauss,1,1.4,9,35.86394,34.06708,-5.01021,0.93997,0.94384,0.41172,0.99787,0.99448,-0.33972
Case_8-02,gauss,1,1.4,11,35.86394,34.06777,-5.00829,0.93997,0.94384,0.41172,0.99787,0.99448,-0.33972
Case_8-02,gauss,1,1.4,13,35.86394,34.06783,-5.00812,0.93997,0.94384,0.41172,0.99787,0.99448,-0.33972
Case_8-02,gauss,1,1.7,3,35.86394,29.53998,-17.6332,0.93997,0.92916,-1.15004,0.99787,0.98368,-1.42203
Case_8-02,gauss,1,1.7,5,35.86394,33.86287,-5.57962,0.93997,0.94291,0.31278,0.99787,0.99412,-0.3758
Case_8-02,gauss,1,1.7,7,35.86394,33.90566,-5.4603,0.93997,0.94284,0.30533,0.99787,0.99403,-0.38482
Case_8-02,gauss,1,1.7,9,35.86394,33.8686,-5.56364,0.93997,0.94267,0.28724,0.99787,0.99392,-0.39584
Case_8-02,gauss,1,1.7,11,35.86394,33.85872,-5.59119,0.93997,0.94264,0.28405,0.99787,0.99389,-0.39885
Case_8-02,gauss,1,1.7,13,35.86394,33.85724,-5.59531,0.93997,0.94263,0.28299,0.99787,0.99389,-0.39885
Case_8-02,gauss,1,2,3,35.86394,29.53813,-17.63836,0.93997,0.92921,-1.14472,0.99787,0.98364,-1.42604
Case_8-02,gauss,1,2,5,35.86394,33.79013,-5.78244,0.93997,0.94233,0.25107,0.99787,0.99392,-0.39584
Case_8-02,gauss,1,2,7,35.86394,33.65968,-6.14617,0.93997,0.94117,0.12766,0.99787,0.99346,-0.44194
Case_8-02,gauss,1,2,9,35.86394,33.48563,-6.63148,0.93997,0.94023,0.02766,0.99787,0.99305,-0.48303
Case_8-02,gauss,1,2,11,35.86394,33.41793,-6.82025,0.93997,0.93994,-0.00319,0.99787,0.99289,-0.49906
Case_8-02,gauss,1,2,13,35.86394,33.40029,-6.86943,0.93997,0.93987,-0.01064,0.99787,0.99285,-0.50307
Case_8-03,gauss,1,0.4,3,35.89696,30.70608,-14.4605,0.93818,0.93011,-0.86018,0.99799,0.98829,-0.97195
Case_8-03,gauss,1,0.4,5,35.89696,33.6143,-6.35892,0.93818,0.9371,-0.11512,0.99799,0.99453,-0.3467
Case_8-03,gauss,1,0.4,7,35.89696,33.635,-6.30126,0.93818,0.93715,-0.10979,0.99799,0.99455,-0.34469
Case_8-03,gauss,1,0.4,9,35.89696,33.61924,-6.34516,0.93818,0.93712,-0.11298,0.99799,0.99454,-0.34569
Case_8-03,gauss,1,0.4,11,35.89696,33.63607,-6.29828,0.93818,0.93715,-0.10979,0.99799,0.99456,-0.34369
Case_8-03,gauss,1,0.4,13,35.89696,33.63303,-6.30675,0.93818,0.93715,-0.10979,0.99799,0.99455,-0.34469
Case_8-03,gauss,1,0.7,3,35.89696,30.76968,-14.28333,0.93818,0.93171,-0.68963,0.99799,0.98839,-0.96193
Case_8-03,gauss,1,0.7,5,35.89696,33.85973,-5.67522,0.93818,0.9391,0.09806,0.99799,0.99485,-0.31463
Case_8-03,gauss,1,0.7,7,35.89696,33.89583,-5.57465,0.93818,0.9392,0.10872,0.99799,0.9949,-0.30962
Case_8-03,gauss,1,0.7,9,35.89696,33.89586,-5.57457,0.93818,0.9392,0.10872,0.99799,0.9949,-0.30962
Case_8-03,gauss,1,0.7,11,35.89696,33.8959,-5.57446,0.93818,0.9392,0.10872,0.99799,0.9949,-0.30962
Case_8-03,gauss,1,0.7,13,35.89696,33.89588,-5.57451,0.93818,0.9392,0.10872,0.99799,0.9949,-0.30962
Case_8-03,gauss,1,1.1,3,35.89696,30.84246,-14.08058,0.93818,0.93432,-0.41143,0.99799,0.98841,-0.95993
Case_8-03,gauss,1,1.1,5,35.89696,34.33589,-4.34875,0.93818,0.94407,0.62781,0.99799,0.9953,-0.26954
Case_8-03,gauss,1,1.1,7,35.89696,34.44625,-4.04132,0.93818,0.94447,0.67045,0.99799,0.99544,-0.25551
Case_8-03,gauss,1,1.1,9,35.89696,34.44953,-4.03218,0.93818,0.94449,0.67258,0.99799,0.99545,-0.25451
Case_8-03,gauss,1,1.1,11,35.89696,34.44963,-4.0319,0.93818,0.94449,0.67258,0.99799,0.99545,-0.25451
Case_8-03,gauss,1,1.1,13,35.89696,34.44963,-4.0319,0.93818,0.94449,0.67258,0.99799,0.99545,-0.25451
Case_8-03,gauss,1,1.4,3,35.89696,30.85345,-14.04996,0.93818,0.93509,-0.32936,0.99799,0.98836,-0.96494
Case_8-03,gauss,1,1.4,5,35.89696,34.43841,-4.06316,0.93818,0.94544,0.77384,0.99799,0.99528,-0.27155
Case_8-03,gauss,1,1.4,7,35.89696,34.60249,-3.60607,0.93818,0.94621,0.85591,0.99799,0.99544,-0.25551
Case_8-03,gauss,1,1.4,9,35.89696,34.61701,-3.56562,0.93818,0.9463,0.86551,0.99799,0.99545,-0.25451
Case_8-03,gauss,1,1.4,11,35.89696,34.61816,-3.56242,0.93818,0.94631,0.86657,0.99799,0.99545,-0.25451
Case_8-03,gauss,1,1.4,13,35.89696,34.61822,-3.56225,0.93818,0.94631,0.86657,0.99799,0.99545,-0.25451
Case_8-03,gauss,1,1.7,3,35.89696,30.85262,-14.05228,0.93818,0.93518,-0.31977,0.99799,0.98832,-0.96895
Case_8-03,gauss,1,1.7,5,35.89696,34.42529,-4.09971,0.93818,0.94574,0.80582,0.99799,0.99514,-0.28557
Case_8-03,gauss,1,1.7,7,35.89696,34.52286,-3.8279,0.93818,0.94634,0.86977,0.99799,0.99514,-0.28557
Case_8-03,gauss,1,1.7,9,35.89696,34.50146,-3.88752,0.93818,0.94637,0.87297,0.99799,0.99507,-0.29259
Case_8-03,gauss,1,1.7,11,35.89696,34.49389,-3.9086,0.93818,0.94638,0.87403,0.99799,0.99504,-0.29559
Case_8-03,gauss,1,1.7,13,35.89696,34.49247,-3.91256,0.93818,0.94638,0.87403,0.99799,0.99504,-0.29559
Case_8-03,gauss,1,2,3,35.89696,30.85191,-14.05425,0.93818,0.93535,-0.30165,0.99799,0.9883,-0.97095
Case_8-03,gauss,1,2,5,35.89696,34.37991,-4.22612,0.93818,0.94562,0.79302,0.99799,0.995,-0.2996
Case_8-03,gauss,1,2,7,35.89696,34.34003,-4.33722,0.93818,0.94566,0.79729,0.99799,0.99474,-0.32565
Case_8-03,gauss,1,2,9,35.89696,34.19753,-4.73419,0.93818,0.94526,0.75465,0.99799,0.99443,-0.35672
Case_8-03,gauss,1,2,11,35.89696,34.13474,-4.90911,0.93818,0.94512,0.73973,0.99799,0.9943,-0.36974
Case_8-03,gauss,1,2,13,35.89696,34.11726,-4.9578,0.93818,0.94508,0.73547,0.99799,0.99426,-0.37375
Case_8-04,gauss,1,0.4,3,35.91961,29.33771,-18.32397,0.93935,0.92324,-1.71502,0.99768,0.98155,-1.61675
Case_8-04,gauss,1,0.4,5,35.91961,33.43221,-6.92491,0.93935,0.93551,-0.40879,0.99768,0.99347,-0.42198
Case_8-04,gauss,1,0.4,7,35.91961,33.46319,-6.83866,0.93935,0.93559,-0.40028,0.99768,0.99352,-0.41697
Case_8-04,gauss,1,0.4,9,35.91961,33.43262,-6.92377,0.93935,0.93551,-0.40879,0.99768,0.99347,-0.42198
Case_8-04,gauss,1,0.4,11,35.91961,33.46115,-6.84434,0.93935,0.93558,-0.40134,0.99768,0.99352,-0.41697
Case_8-04,gauss,1,0.4,13,35.91961,33.46389,-6.83671,0.93935,0.93559,-0.40028,0.99768,0.99352,-0.41697
Case_8-04,gauss,1,0.7,3,35.91961,29.38444,-18.19388,0.93935,0.92477,-1.55214,0.99768,0.98165,-1.60673
Case_8-04,gauss,1,0.7,5,35.91961,33.67318,-6.25405,0.93935,0.93759,-0.18736,0.99768,0.99385,-0.38389
Case_8-04,gauss,1,0.7,7,35.91961,33.72622,-6.10639,0.93935,0.93773,-0.17246,0.99768,0.99394,-0.37487
Case_8-04,gauss,1,0.7,9,35.91961,33.72627,-6.10625,0.93935,0.93773,-0.17246,0.99768,0.99394,-0.37487
Case_8-04,gauss,1,0.7,11,35.91961,33.72634,-6.10605,0.93935,0.93773,-0.17246,0.99768,0.99394,-0.37487
Case_8-04,gauss,1,0.7,13,35.91961,33.72632,-6.10611,0.93935,0.93773,-0.17246,0.99768,0.99394,-0.37487
Case_8-04,gauss,1,1.1,3,35.91961,29.43341,-18.05755,0.93935,0.92701,-1.31367,0.99768,0.98163,-1.60873
Case_8-04,gauss,1,1.1,5,35.91961,34.1282,-4.98728,0.93935,0.94215,0.29808,0.99768,0.99438,-0.33077
Case_8-04,gauss,1,1.1,7,35.91961,34.25874,-4.62385,0.93935,0.94264,0.35024,0.99768,0.99458,-0.31072
Case_8-04,gauss,1,1.1,9,35.91961,34.2621,-4.6145,0.93935,0.94266,0.35237,0.99768,0.99459,-0.30972
Case_8-04,gauss,1,1.1,11,35.91961,34.26216,-4.61433,0.93935,0.94266,0.35237,0.99768,0.99459,-0.30972
Case_8-04,gauss,1,1.1,13,35.91961,34.26217,-4.6143,0.93935,0.94266,0.35237,0.99768,0.99459,-0.30972
Case_8-04,gauss,1,1.4,3,35.91961,29.43807,-18.04457,0.93935,0.92752,-1.25938,0.99768,0.98156,-1.61575
Case_8-04,gauss,1,1.4,5,35.91961,34.20076,-4.78527,0.93935,0.94294,0.38218,0.99768,0.99432,-0.33678
Case_8-04,gauss,1,1.4,7,35.91961,34.37081,-4.31185,0.93935,0.9436,0.45244,0.99768,0.99453,-0.31573
Case_8-04,gauss,1,1.4,9,35.91961,34.38315,-4.2775,0.93935,0.94365,0.45776,0.99768,0.99454,-0.31473
Case_8-04,gauss,1,1.4,11,35.91961,34.38394,-4.2753,0.93935,0.94366,0.45883,0.99768,0.99454,-0.31473
Case_8-04,gauss,1,1.4,13,35.91961,34.38401,-4.2751,0.93935,0.94366,0.45883,0.99768,0.99454,-0.31473
Case_8-04,gauss,1,1.7,3,35.91961,29.43588,-18.05067,0.93935,0.9275,-1.26151,0.99768,0.9815,-1.62176
Case_8-04,gauss,1,1.7,5,35.91961,34.15805,-4.90417,0.93935,0.9427,0.35663,0.99768,0.99413,-0.35583
Case_8-04,gauss,1,1.7,7,35.91961,34.22727,-4.71147,0.93935,0.94272,0.35876,0.99768,0.99409,-0.35983
Case_8-04,gauss,1,1.7,9,35.91961,34.18974,-4.81595,0.93935,0.94252,0.33747,0.99768,0.99398,-0.37086
Case_8-04,gauss,1,1.7,11,35.91961,34.17876,-4.84652,0.93935,0.94249,0.33427,0.99768,0.99395,-0.37387
Case_8-04,gauss,1,1.7,13,35.91961,34.17731,-4.85055,0.93935,0.94248,0.33321,0.99768,0.99394,-0.37487
Case_8-04,gauss,1,2,3,35.91961,29.43414,-18.05551,0.93935,0.92757,-1.25406,0.99768,0.98147,-1.62477
Case_8-04,gauss,1,2,5,35.91961,34.09053,-5.09215,0.93935,0.94218,0.30127,0.99768,0.99393,-0.37587
Case_8-04,gauss,1,2,7,35.91961,33.98559,-5.3843,0.93935,0.94108,0.18417,0.99768,0.99352,-0.41697
Case_8-04,gauss,1,2,9,35.91961,33.80489,-5.88737,0.93935,0.94007,0.07665,0.99768,0.99308,-0.46107
Case_8-04,gauss,1,2,11,35.91961,33.7328,-6.08807,0.93935,0.93976,0.04365,0.99768,0.99291,-0.47811
Case_8-04,gauss,1,2,13,35.91961,33.71374,-6.14113,0.93935,0.93968,0.03513,0.99768,0.99286,-0.48312
Case_9-01,gauss,1,0.4,3,32.78251,29.2603,-10.74417,0.9628,0.94717,-1.62339,0.99645,0.98526,-1.12299
Case_9-01,gauss,1,0.4,5,32.78251,30.06559,-8.28771,0.9628,0.95066,-1.26091,0.99645,0.98803,-0.845
Case_9-01,gauss,1,0.4,7,32.78251,30.06419,-8.29198,0.9628,0.95066,-1.26091,0.99645,0.98803,-0.845
Case_9-01,gauss,1,0.4,9,32.78251,30.06526,-8.28872,0.9628,0.95066,-1.26091,0.99645,0.98803,-0.845
Case_9-01,gauss,1,0.4,11,32.78251,30.06557,-8.28777,0.9628,0.95066,-1.26091,0.99645,0.98803,-0.845
Case_9-01,gauss,1,0.4,13,32.78251,30.06557,-8.28777,0.9628,0.95066,-1.26091,0.99645,0.98803,-0.845
Case_9-01,gauss,1,0.7,3,32.78251,29.41144,-10.28314,0.9628,0.94904,-1.42916,0.99645,0.98559,-1.08987
Case_9-01,gauss,1,0.7,5,32.78251,30.34136,-7.4465,0.9628,0.95322,-0.99501,0.99645,0.98871,-0.77676
Case_9-01,gauss,1,0.7,7,32.78251,30.3418,-7.44516,0.9628,0.95322,-0.99501,0.99645,0.98871,-0.77676
Case_9-01,gauss,1,0.7,9,32.78251,30.34181,-7.44513,0.9628,0.95322,-0.99501,0.99645,0.98871,-0.77676
Case_9-01,gauss,1,0.7,11,32.78251,30.34181,-7.44513,0.9628,0.95322,-0.99501,0.99645,0.98871,-0.77676
Case_9-01,gauss,1,0.7,13,32.78251,30.34181,-7.44513,0.9628,0.95322,-0.99501,0.99645,0.98871,-0.77676
Case_9-01,gauss,1,1.1,3,32.78251,29.54682,-9.87017,0.9628,0.95071,-1.25571,0.99645,0.9856,-1.08887
Case_9-01,gauss,1,1.1,5,32.78251,30.79031,-6.07702,0.9628,0.95701,-0.60137,0.99645,0.98937,-0.71052
Case_9-01,gauss,1,1.1,7,32.78251,30.82385,-5.97471,0.9628,0.95724,-0.57748,0.99645,0.98944,-0.7035
Case_9-01,gauss,1,1.1,9,32.78251,30.82527,-5.97038,0.9628,0.95725,-0.57644,0.99645,0.98944,-0.7035
Case_9-01,gauss,1,1.1,11,32.78251,30.82529,-5.97032,0.9628,0.95725,-0.57644,0.99645,0.98944,-0.7035
Case_9-01,gauss,1,1.1,13,32.78251,30.82528,-5.97035,0.9628,0.95725,-0.57644,0.99645,0.98944,-0.7035
Case_9-01,gauss,1,1.4,3,32.78251,29.55159,-9.85562,0.9628,0.95073,-1.25364,0.99645,0.98543,-1.10593
