name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_5-02,gauss,fixed_multilevel_tresholding,0.4,2,35.81116,20.97953,-41.41622,0.96274,0.84835,-11.88171,0.99813,0.91521,-8.30754,4.30156,4.62232,7.45683,0.989350020885468,0.918179988861084,-7.19362020492554
Case_5-02,gauss,fixed_multilevel_tresholding,0.7,4,35.81116,31.94886,-10.78519,0.96274,0.95889,-0.3999,0.99813,0.99305,-0.50895,4.30156,4.37765,1.76889,0.989350020885468,0.989369988441467,0.00202000001445413
Case_5-02,gauss,fixed_multilevel_tresholding,1.1,6,35.81116,35.3136,-1.3894,0.96274,0.9691,0.66061,0.99813,0.99718,-0.09518,4.30156,4.38818,2.01369,0.989350020885468,0.990620017051697,0.128370001912117
Case_5-02,gauss,fixed_multilevel_tresholding,1.4,8,35.81116,35.59913,-0.59208,0.96274,0.97049,0.80499,0.99813,0.99728,-0.08516,4.30156,4.87479,13.3261,0.989350020885468,0.989019989967346,-0.0333600006997585
Case_5-02,gauss,fixed_multilevel_tresholding,1.7,10,35.81116,35.67917,-0.36857,0.96274,0.97078,0.83512,0.99813,0.99719,-0.09418,4.30156,5.89156,36.96333,0.989350020885468,0.986050009727478,-0.333550006151199
Case_5-02,gauss,fixed_multilevel_tresholding,2,12,35.81116,35.48744,-0.90396,0.96274,0.96997,0.75098,0.99813,0.99687,-0.12624,4.30156,7.45921,73.40709,0.989350020885468,0.981630027294159,-0.780309975147247
Case_5-04,gauss,fixed_multilevel_tresholding,0.4,2,36.04916,21.92962,-39.16746,0.96372,0.87361,-9.35023,0.9979,0.91969,-7.83746,4.04766,4.28135,5.77346,0.988409996032715,0.932420015335083,-5.66464996337891
Case_5-04,gauss,fixed_multilevel_tresholding,0.7,4,36.04916,32.5085,-9.82175,0.96372,0.96169,-0.21064,0.9979,0.99282,-0.50907,4.04766,4.00674,-1.01095,0.988409996032715,0.989160001277924,0.0758799985051155
Case_5-04,gauss,fixed_multilevel_tresholding,1.1,6,36.04916,35.74087,-0.85519,0.96372,0.97046,0.69937,0.9979,0.99705,-0.08518,4.04766,4.07514,0.67891,0.988409996032715,0.990239977836609,0.185139998793602
Case_5-04,gauss,fixed_multilevel_tresholding,1.4,8,36.04916,35.99671,-0.1455,0.96372,0.97177,0.8353,0.9979,0.99713,-0.07716,4.04766,4.58706,13.32622,0.988409996032715,0.988889992237091,0.0485600009560585
Case_5-04,gauss,fixed_multilevel_tresholding,1.7,10,36.04916,36.04231,-0.019,0.96372,0.97202,0.86125,0.9979,0.99701,-0.08919,4.04766,5.56458,37.47647,0.988409996032715,0.986280024051666,-0.215489998459816
Case_5-04,gauss,fixed_multilevel_tresholding,2,12,36.04916,35.71796,-0.91875,0.96372,0.97127,0.78342,0.9979,0.99654,-0.13629,4.04766,7.02013,73.43675,0.988409996032715,0.982450008392334,-0.602989971637726
Case_5-05,gauss,fixed_multilevel_tresholding,0.4,2,35.8889,21.50904,-40.06771,0.97356,0.871,-10.53453,0.99717,0.88057,-11.69309,3.8745,4.07202,5.09795,0.989619970321655,0.919900000095367,-7.04512977600098
Case_5-05,gauss,fixed_multilevel_tresholding,0.7,4,35.8889,32.67673,-8.95032,0.97356,0.97051,-0.31328,0.99717,0.99072,-0.64683,3.8745,3.74614,-3.31294,0.989619970321655,0.990239977836609,0.0626500025391579
Case_5-05,gauss,fixed_multilevel_tresholding,1.1,6,35.8889,35.78474,-0.29023,0.97356,0.97812,0.46838,0.99717,0.99628,-0.08925,3.8745,3.71272,-4.17551,0.989619970321655,0.991490006446838,0.188969999551773
Case_5-05,gauss,fixed_multilevel_tresholding,1.4,8,35.8889,35.9851,0.26805,0.97356,0.97907,0.56596,0.99717,0.99635,-0.08223,3.8745,4.12777,6.53684,0.989619970321655,0.990140020847321,0.0525499992072582
Case_5-05,gauss,fixed_multilevel_tresholding,1.7,10,35.8889,35.89949,0.02951,0.97356,0.97917,0.57624,0.99717,0.99605,-0.11232,3.8745,5.0454,30.22067,0.989619970321655,0.98742002248764,-0.222299993038177
Case_5-05,gauss,fixed_multilevel_tresholding,2,12,35.8889,35.54861,-0.94818,0.97356,0.97845,0.50228,0.99717,0.9954,-0.1775,3.8745,6.50227,67.82217,0.989619970321655,0.983240008354187,-0.644689977169037
Case_5-07,gauss,fixed_multilevel_tresholding,0.4,2,36.05794,21.8544,-39.39088,0.96623,0.87182,-9.77097,0.99771,0.91253,-8.53755,4.08124,4.29854,5.32436,0.988269984722137,0.926360011100769,-6.26448011398315
Case_5-07,gauss,fixed_multilevel_tresholding,0.7,4,36.05794,32.58647,-9.62748,0.96623,0.96396,-0.23493,0.99771,0.99238,-0.53422,4.08124,4.01572,-1.60539,0.988269984722137,0.989049971103668,0.0789199993014336
Case_5-07,gauss,fixed_multilevel_tresholding,1.1,6,36.05794,35.52015,-1.49146,0.96623,0.97196,0.59303,0.99771,0.99656,-0.11526,4.08124,4.06571,-0.38052,0.988269984722137,0.989970028400421,0.172020003199577
Case_5-07,gauss,fixed_multilevel_tresholding,1.4,8,36.05794,35.7085,-0.96911,0.96623,0.97309,0.70998,0.99771,0.9966,-0.11125,4.08124,4.56695,11.90104,0.988269984722137,0.988510012626648,0.0242899991571903
Case_5-07,gauss,fixed_multilevel_tresholding,1.7,10,36.05794,35.75982,-0.82678,0.96623,0.97329,0.73067,0.99771,0.99649,-0.12228,4.08124,5.53214,35.55047,0.988269984722137,0.985639989376068,-0.266119986772537
Case_5-07,gauss,fixed_multilevel_tresholding,2,12,36.05794,35.54379,-1.4259,0.96623,0.9726,0.65926,0.99771,0.99609,-0.16237,4.08124,6.97012,70.78437,0.988269984722137,0.981400012969971,-0.695150017738342
Case_5-08,gauss,fixed_multilevel_tresholding,0.4,2,35.8289,20.98891,-41.41905,0.96885,0.85722,-11.52191,0.99801,0.90601,-9.21834,4.12306,4.34929,5.48694,0.989740014076233,0.91812002658844,-7.23623991012573
Case_5-08,gauss,fixed_multilevel_tresholding,0.7,4,35.8289,32.00153,-10.68235,0.96885,0.96449,-0.45002,0.99801,0.99255,-0.54709,4.12306,4.0654,-1.39848,0.989740014076233,0.98989999294281,0.016160000115633
Case_5-08,gauss,fixed_multilevel_tresholding,1.1,6,35.8289,35.57097,-0.71989,0.96885,0.97435,0.56768,0.99801,0.99726,-0.07515,4.12306,4.06614,-1.38053,0.989740014076233,0.991209983825684,0.148519992828369
Case_5-08,gauss,fixed_multilevel_tresholding,1.4,8,35.8289,35.85482,0.07234,0.96885,0.97558,0.69464,0.99801,0.99736,-0.06513,4.12306,4.54618,10.26228,0.989740014076233,0.989600002765656,-0.0141500001773238
Case_5-08,gauss,fixed_multilevel_tresholding,1.7,10,35.8289,35.85258,0.06609,0.96885,0.97578,0.71528,0.99801,0.9972,-0.08116,4.12306,5.54692,34.53406,0.989740014076233,0.986530005931854,-0.324330002069473
Case_5-08,gauss,fixed_multilevel_tresholding,2,12,35.8289,35.46965,-1.00268,0.96885,0.97494,0.62858,0.99801,0.99667,-0.13427,4.12306,7.13157,72.96789,0.989740014076233,0.981890022754669,-0.79313999414444
Case_6-01,gauss,fixed_multilevel_tresholding,0.4,2,33.74736,23.89562,-29.19262,0.9724,0.91729,-5.66742,0.99555,0.93232,-6.35126,6.19382,6.66512,7.6092,0.990670025348663,0.962989985942841,-2.79407000541687
Case_6-01,gauss,fixed_multilevel_tresholding,0.7,4,33.74736,33.5414,-0.6103,0.9724,0.97542,0.31057,0.99555,0.99415,-0.14063,6.19382,5.90242,-4.70469,0.990670025348663,0.991599977016449,0.0938699990510941
Case_6-01,gauss,fixed_multilevel_tresholding,1.1,6,33.74736,34.24763,1.4824,0.9724,0.97817,0.59338,0.99555,0.99474,-0.08136,6.19382,6.95041,12.21524,0.990670025348663,0.989660024642944,-0.101949997246265
Case_6-01,gauss,fixed_multilevel_tresholding,1.4,8,33.74736,34.1073,1.06657,0.9724,0.97809,0.58515,0.99555,0.99381,-0.17478,6.19382,9.2866,49.93332,0.990670025348663,0.985450029373169,-0.526920020580292
Case_6-01,gauss,fixed_multilevel_tresholding,1.7,10,33.74736,33.44724,-0.88931,0.9724,0.97647,0.41855,0.99555,0.99173,-0.38371,6.19382,12.90155,108.29714,0.990670025348663,0.978709995746613,-1.20727002620697
Case_6-01,gauss,fixed_multilevel_tresholding,2,12,33.74736,32.53436,-3.59436,0.9724,0.97377,0.14089,0.99555,0.98872,-0.68605,6.19382,17.43465,181.48461,0.990670025348663,0.969519972801208,-2.13491988182068
Case_6-02,gauss,fixed_multilevel_tresholding,0.4,2,33.63106,23.37667,-30.49083,0.97042,0.90929,-6.29933,0.99575,0.92668,-6.93648,6.18208,6.81185,10.18702,0.991439998149872,0.962230026721954,-2.94621992111206
Case_6-02,gauss,fixed_multilevel_tresholding,0.7,4,33.63106,33.26161,-1.09854,0.97042,0.97327,0.29369,0.99575,0.99389,-0.18679,6.18208,6.11426,-1.09704,0.991439998149872,0.992079973220825,0.0645499974489212
Case_6-02,gauss,fixed_multilevel_tresholding,1.1,6,33.63106,34.00369,1.10799,0.97042,0.97656,0.63272,0.99575,0.99461,-0.11449,6.18208,7.10959,15.0032,0.991439998149872,0.990299999713898,-0.11497999727726
Case_6-02,gauss,fixed_multilevel_tresholding,1.4,8,33.63106,33.98328,1.04731,0.97042,0.97691,0.66878,0.99575,0.99398,-0.17776,6.18208,9.4292,52.52472,0.991439998149872,0.986360013484955,-0.512380003929138
Case_6-02,gauss,fixed_multilevel_tresholding,1.7,10,33.63106,33.37445,-0.76301,0.97042,0.97551,0.52452,0.99575,0.99212,-0.36455,6.18208,13.0933,111.79441,0.991439998149872,0.980000019073486,-1.15386998653412
Case_6-02,gauss,fixed_multilevel_tresholding,2,12,33.63106,32.46634,-3.46323,0.97042,0.97287,0.25247,0.99575,0.98928,-0.64976,6.18208,17.83311,188.46456,0.991439998149872,0.971270024776459,-2.03440999984741
Case_6-03,gauss,fixed_multilevel_tresholding,0.4,2,33.6857,23.9753,-28.82648,0.9736,0.92049,-5.45501,0.99546,0.93081,-6.49448,6.15615,6.81179,10.65016,0.990639984607697,0.964550018310547,-2.63365006446838
Case_6-03,gauss,fixed_multilevel_tresholding,0.7,4,33.6857,33.27378,-1.22283,0.9736,0.97582,0.22802,0.99546,0.99335,-0.21196,6.15615,6.03925,-1.89891,0.990639984607697,0.991330027580261,0.0696600005030632
Case_6-03,gauss,fixed_multilevel_tresholding,1.1,6,33.6857,33.98016,0.87414,0.9736,0.97874,0.52794,0.99546,0.99409,-0.13762,6.15615,6.90345,12.13908,0.990639984607697,0.989359974861145,-0.129209995269775
Case_6-03,gauss,fixed_multilevel_tresholding,1.4,8,33.6857,34.01437,0.9757,0.9736,0.97898,0.55259,0.99546,0.99352,-0.19488,6.15615,9.01152,46.3824,0.990639984607697,0.985119998455048,-0.557210028171539
Case_6-03,gauss,fixed_multilevel_tresholding,1.7,10,33.6857,33.48036,-0.60958,0.9736,0.9776,0.41085,0.99546,0.99168,-0.37972,6.15615,12.31669,100.07131,0.990639984607697,0.978380024433136,-1.23757994174957
Case_6-03,gauss,fixed_multilevel_tresholding,2,12,33.6857,32.6175,-3.17108,0.9736,0.97507,0.15099,0.99546,0.98879,-0.67004,6.15615,16.5537,168.89696,0.990639984607697,0.969269990921021,-2.1571900844574
Case_6-04,gauss,fixed_multilevel_tresholding,0.4,2,34.38716,23.38019,-32.00895,0.97178,0.90492,-6.88016,0.99589,0.92528,-7.09014,5.79489,6.11373,5.50209,0.989069998264313,0.948729991912842,-4.07857990264893
Case_6-04,gauss,fixed_multilevel_tresholding,0.7,4,34.38716,34.00078,-1.12362,0.97178,0.97453,0.28299,0.99589,0.99448,-0.14158,5.79489,5.44298,-6.07276,0.989069998264313,0.990220010280609,0.116269998252392
Case_6-04,gauss,fixed_multilevel_tresholding,1.1,6,34.38716,34.70803,0.93311,0.97178,0.97733,0.57112,0.99589,0.99503,-0.08635,5.79489,6.21105,7.1815,0.989069998264313,0.988479971885681,-0.0596500001847744
Case_6-04,gauss,fixed_multilevel_tresholding,1.4,8,34.38716,34.69966,0.90877,0.97178,0.97755,0.59376,0.99589,0.99445,-0.14459,5.79489,8.02723,38.52256,0.989069998264313,0.984579980373383,-0.453960001468658
Case_6-04,gauss,fixed_multilevel_tresholding,1.7,10,34.38716,34.1968,-0.55358,0.97178,0.97636,0.4713,0.99589,0.99295,-0.29521,5.79489,10.78108,86.0446,0.989069998264313,0.978359997272491,-1.08283996582031
Case_6-04,gauss,fixed_multilevel_tresholding,2,12,34.38716,33.46043,-2.69499,0.97178,0.97428,0.25726,0.99589,0.99081,-0.5101,5.79489,14.16631,144.4621,0.989069998264313,0.970059990882874,-1.92200994491577
Case_6-05,gauss,fixed_multilevel_tresholding,0.4,2,33.69029,23.25346,-30.97875,0.97502,0.91283,-6.37833,0.99585,0.92346,-7.26917,5.92151,6.51929,10.09506,0.991919994354248,0.961329996585846,-3.08392000198364
Case_6-05,gauss,fixed_multilevel_tresholding,0.7,4,33.69029,33.27444,-1.23433,0.97502,0.97702,0.20512,0.99585,0.99393,-0.1928,5.92151,5.81236,-1.84328,0.991919994354248,0.992640018463135,0.0725900009274483
Case_6-05,gauss,fixed_multilevel_tresholding,1.1,6,33.69029,34.13146,1.30949,0.97502,0.98039,0.55076,0.99585,0.99492,-0.09339,5.92151,6.44681,8.87105,0.991919994354248,0.991400003433228,-0.0524200014770031
Case_6-05,gauss,fixed_multilevel_tresholding,1.4,8,33.69029,34.22705,1.59322,0.97502,0.98119,0.63281,0.99585,0.99455,-0.13054,5.92151,8.29055,40.00736,0.991919994354248,0.988150000572205,-0.380070000886917
Case_6-05,gauss,fixed_multilevel_tresholding,1.7,10,33.69029,33.73676,0.13793,0.97502,0.98051,0.56307,0.99585,0.99303,-0.28318,5.92151,11.43106,93.04299,0.991919994354248,0.982710003852844,-0.92849999666214
Case_6-05,gauss,fixed_multilevel_tresholding,2,12,33.69029,32.88725,-2.38359,0.97502,0.97872,0.37948,0.99585,0.99056,-0.5312,5.92151,15.72565,165.56824,0.991919994354248,0.974960029125214,-1.70981001853943
Case_6-06,gauss,fixed_multilevel_tresholding,0.4,2,34.02663,23.78574,-30.09669,0.97695,0.92162,-5.66354,0.99564,0.92696,-6.89808,5.81797,6.09521,4.76524,0.990339994430542,0.95959997177124,-3.10399007797241
Case_6-06,gauss,fixed_multilevel_tresholding,0.7,4,34.02663,33.72134,-0.89721,0.97695,0.97928,0.2385,0.99564,0.99411,-0.15367,5.81797,5.35948,-7.88058,0.990339994430542,0.991439998149872,0.11106999963522
Case_6-06,gauss,fixed_multilevel_tresholding,1.1,6,34.02663,34.59018,1.6562,0.97695,0.98215,0.53227,0.99564,0.99495,-0.0693,5.81797,6.05703,4.10899,0.990339994430542,0.989920020103455,-0.0424100011587143
Case_6-06,gauss,fixed_multilevel_tresholding,1.4,8,34.02663,34.56152,1.57197,0.97695,0.9824,0.55786,0.99564,0.99426,-0.1386,5.81797,7.78116,33.74356,0.990339994430542,0.986320018768311,-0.405919998884201
Case_6-06,gauss,fixed_multilevel_tresholding,1.7,10,34.02663,34.14321,0.34261,0.97695,0.9816,0.47597,0.99564,0.99279,-0.28625,5.81797,10.48498,80.21715,0.990339994430542,0.980669975280762,-0.976429998874664
Case_6-06,gauss,fixed_multilevel_tresholding,2,12,34.02663,33.394,-1.85922,0.97695,0.9799,0.30196,0.99564,0.99046,-0.52027,5.81797,13.92936,139.41959,0.990339994430542,0.973039984703064,-1.74688005447388
Case_6-07,gauss,fixed_multilevel_tresholding,0.4,2,34.42827,23.39646,-32.04288,0.97289,0.90563,-6.91342,0.99488,0.91105,-8.42614,5.96999,6.17153,3.37589,0.988470017910004,0.945800006389618,-4.31677007675171
Case_6-07,gauss,fixed_multilevel_tresholding,0.7,4,34.42827,34.10415,-0.94144,0.97289,0.97564,0.28266,0.99488,0.99342,-0.14675,5.96999,5.49547,-7.94842,0.988470017910004,0.989679992198944,0.122409999370575
Case_6-07,gauss,fixed_multilevel_tresholding,1.1,6,34.42827,34.96666,1.5638,0.97289,0.97856,0.5828,0.99488,0.99437,-0.05126,5.96999,6.31434,5.76802,0.988470017910004,0.987829983234406,-0.064750000834465
Case_6-07,gauss,fixed_multilevel_tresholding,1.4,8,34.42827,34.81893,1.13471,0.97289,0.97848,0.57458,0.99488,0.99342,-0.14675,5.96999,8.12675,36.12669,0.988470017910004,0.983640015125275,-0.488629996776581
Case_6-07,gauss,fixed_multilevel_tresholding,1.7,10,34.42827,34.31758,-0.32151,0.97289,0.97723,0.44609,0.99488,0.99167,-0.32265,5.96999,10.80833,81.04436,0.988470017910004,0.977219998836517,-1.13812005519867
Case_6-07,gauss,fixed_multilevel_tresholding,2,12,34.42827,33.58905,-2.43759,0.97289,0.97517,0.23435,0.99488,0.98919,-0.57193,5.96999,14.06887,135.65986,0.988470017910004,0.968819975852966,-1.98792004585266
Case_6-08,gauss,fixed_multilevel_tresholding,0.4,2,33.59206,23.5642,-29.85188,0.96802,0.90647,-6.35834,0.99557,0.92626,-6.96184,6.11342,6.72076,9.93454,0.990939974784851,0.960770010948181,-3.04457998275757
Case_6-08,gauss,fixed_multilevel_tresholding,0.7,4,33.59206,33.29692,-0.8786,0.96802,0.97149,0.35846,0.99557,0.99385,-0.17277,6.11342,5.89602,-3.55611,0.990939974784851,0.991739988327026,0.0807299986481667
Case_6-08,gauss,fixed_multilevel_tresholding,1.1,6,33.59206,34.14312,1.64045,0.96802,0.97543,0.76548,0.99557,0.99469,-0.08839,6.11342,6.76868,10.71839,0.990939974784851,0.989929974079132,-0.101920001208782
Case_6-08,gauss,fixed_multilevel_tresholding,1.4,8,33.59206,34.05081,1.36565,0.96802,0.97587,0.81093,0.99557,0.99375,-0.18281,6.11342,8.98432,46.96062,0.990939974784851,0.985840022563934,-0.514660000801086
Case_6-08,gauss,fixed_multilevel_tresholding,1.7,10,33.59206,33.51059,-0.24253,0.96802,0.97473,0.69317,0.99557,0.99185,-0.37366,6.11342,12.48096,104.15676,0.990939974784851,0.97936999797821,-1.16758000850677
Case_6-08,gauss,fixed_multilevel_tresholding,2,12,33.59206,32.71426,-2.61312,0.96802,0.97239,0.45144,0.99557,0.98912,-0.64787,6.11342,16.90796,176.57122,0.990939974784851,0.970650017261505,-2.04754996299744
Case_6-10,gauss,fixed_multilevel_tresholding,0.4,2,34.30544,22.53742,-34.30366,0.97236,0.89773,-7.67514,0.99661,0.91645,-8.04327,5.15071,5.58349,8.40234,0.991680026054382,0.949679970741272,-4.23523998260498
Case_6-10,gauss,fixed_multilevel_tresholding,0.7,4,34.30544,33.51252,-2.31135,0.97236,0.97425,0.19437,0.99661,0.99447,-0.21473,5.15071,5.05816,-1.79684,0.991680026054382,0.992489993572235,0.0816799998283386
Case_6-10,gauss,fixed_multilevel_tresholding,1.1,6,34.30544,34.73004,1.2377,0.97236,0.97825,0.60574,0.99661,0.99593,-0.06823,5.15071,5.51881,7.14659,0.991680026054382,0.991800010204315,0.0120999999344349
Case_6-10,gauss,fixed_multilevel_tresholding,1.4,8,34.30544,34.81311,1.47985,0.97236,0.97908,0.6911,0.99661,0.99559,-0.10235,5.15071,6.95029,34.93848,0.991680026054382,0.98921000957489,-0.249070003628731
Case_6-10,gauss,fixed_multilevel_tresholding,1.7,10,34.30544,34.40479,0.2896,0.97236,0.97865,0.64688,0.99661,0.99446,-0.21573,5.15071,9.44085,83.29221,0.991680026054382,0.984669983386993,-0.706889986991882
Case_6-10,gauss,fixed_multilevel_tresholding,2,12,34.30544,33.68641,-1.80447,0.97236,0.9772,0.49776,0.99661,0.99268,-0.39434,5.15071,12.91093,150.66311,0.991680026054382,0.978100001811981,-1.36940002441406
Case_7-01,gauss,fixed_multilevel_tresholding,0.4,2,39.11624,26.16072,-33.12057,0.95684,0.92288,-3.54918,0.99668,0.92483,-7.20893,2.54294,2.64546,4.03155,0.979139983654022,0.95398998260498,-2.56857991218567
Case_7-01,gauss,fixed_multilevel_tresholding,0.7,4,39.11624,36.44549,-6.82773,0.95684,0.9593,0.2571,0.99668,0.99228,-0.44147,2.54294,2.46805,-2.94502,0.979139983654022,0.982060015201569,0.298220008611679
Case_7-01,gauss,fixed_multilevel_tresholding,1.1,6,39.11624,38.64567,-1.203,0.95684,0.96295,0.63856,0.99668,0.99575,-0.09331,2.54294,2.48773,-2.17111,0.979139983654022,0.983200013637543,0.414649993181229
Case_7-01,gauss,fixed_multilevel_tresholding,1.4,8,39.11624,38.75369,-0.92685,0.95684,0.9634,0.68559,0.99668,0.99579,-0.0893,2.54294,2.67922,5.35915,0.979139983654022,0.983039975166321,0.398310005664825
Case_7-01,gauss,fixed_multilevel_tresholding,1.7,10,39.11624,38.70765,-1.04455,0.95684,0.96303,0.64692,0.99668,0.99562,-0.10635,2.54294,3.0626,20.4354,0.979139983654022,0.982060015201569,0.298220008611679
Case_7-01,gauss,fixed_multilevel_tresholding,2,12,39.11624,38.40713,-1.81283,0.95684,0.96197,0.53614,0.99668,0.99509,-0.15953,2.54294,3.61437,42.13351,0.979139983654022,0.980099976062775,0.0980399996042252
Case_7-02,gauss,fixed_multilevel_tresholding,0.4,2,39.12762,27.2296,-30.40824,0.95929,0.93232,-2.81145,0.99695,0.94201,-5.51081,2.47262,2.60045,5.16982,0.980430006980896,0.962459981441498,-1.83287000656128
Case_7-02,gauss,fixed_multilevel_tresholding,0.7,4,39.12762,37.25727,-4.78013,0.95929,0.96174,0.2554,0.99695,0.99422,-0.27384,2.47262,2.43794,-1.40256,0.980430006980896,0.983410000801086,0.303950011730194
Case_7-02,gauss,fixed_multilevel_tresholding,1.1,6,39.12762,38.73117,-1.01322,0.95929,0.96432,0.52435,0.99695,0.99616,-0.07924,2.47262,2.44592,-1.07983,0.980430006980896,0.984080016613007,0.37228998541832
Case_7-02,gauss,fixed_multilevel_tresholding,1.4,8,39.12762,38.78936,-0.8645,0.95929,0.96488,0.58272,0.99695,0.99613,-0.08225,2.47262,2.59862,5.09581,0.980430006980896,0.984269976615906,0.391660004854202
Case_7-02,gauss,fixed_multilevel_tresholding,1.7,10,39.12762,38.84265,-0.72831,0.95929,0.96481,0.57543,0.99695,0.99608,-0.08727,2.47262,2.93066,18.52448,0.980430006980896,0.983630001544952,0.326389998197556
Case_7-02,gauss,fixed_multilevel_tresholding,2,12,39.12762,38.50799,-1.58361,0.95929,0.96405,0.4962,0.99695,0.99552,-0.14344,2.47262,3.42666,38.58417,0.980430006980896,0.982070028781891,0.167280003428459
Case_7-03,gauss,fixed_multilevel_tresholding,0.4,2,38.50681,23.13645,-39.91595,0.96225,0.89176,-7.32554,0.99795,0.91277,-8.5355,2.68596,2.91812,8.64346,0.98361998796463,0.93283998966217,-5.1625599861145
Case_7-03,gauss,fixed_multilevel_tresholding,0.7,4,38.50681,34.57715,-10.2051,0.96225,0.961,-0.1299,0.99795,0.9928,-0.51606,2.68596,2.88894,7.55707,0.98361998796463,0.985010027885437,0.141320005059242
Case_7-03,gauss,fixed_multilevel_tresholding,1.1,6,38.50681,37.30156,-3.12997,0.96225,0.9666,0.45207,0.99795,0.99654,-0.14129,2.68596,2.87922,7.19519,0.98361998796463,0.986240029335022,0.266369998455048
Case_7-03,gauss,fixed_multilevel_tresholding,1.4,8,38.50681,37.6309,-2.27469,0.96225,0.96725,0.51962,0.99795,0.99682,-0.11323,2.68596,3.09187,15.11229,0.98361998796463,0.985939979553223,0.235860005021095
Case_7-03,gauss,fixed_multilevel_tresholding,1.7,10,38.50681,37.65246,-2.2187,0.96225,0.96686,0.47909,0.99795,0.99677,-0.11824,2.68596,3.56823,32.84747,0.98361998796463,0.984769999980927,0.116920001804829
Case_7-03,gauss,fixed_multilevel_tresholding,2,12,38.50681,37.32044,-3.08094,0.96225,0.96552,0.33983,0.99795,0.99638,-0.15732,2.68596,4.32833,61.14648,0.98361998796463,0.982500016689301,-0.113860003650188
Case_7-04,gauss,fixed_multilevel_tresholding,0.4,2,38.83278,25.67943,-33.87177,0.96284,0.92363,-4.07233,0.99732,0.9303,-6.72001,2.39845,2.5142,4.82603,0.982620000839233,0.95345002412796,-2.96859002113342
Case_7-04,gauss,fixed_multilevel_tresholding,0.7,4,38.83278,35.9137,-7.51705,0.96284,0.96386,0.10594,0.99732,0.99299,-0.43416,2.39845,2.35787,-1.69193,0.982620000839233,0.984920024871826,0.234070003032684
Case_7-04,gauss,fixed_multilevel_tresholding,1.1,6,38.83278,38.21185,-1.59898,0.96284,0.96741,0.47464,0.99732,0.99628,-0.10428,2.39845,2.39541,-0.12675,0.982620000839233,0.985710024833679,0.314469993114471
Case_7-04,gauss,fixed_multilevel_tresholding,1.4,8,38.83278,38.36306,-1.2096,0.96284,0.96762,0.49645,0.99732,0.99638,-0.09425,2.39845,2.62991,9.6504,0.982620000839233,0.985029995441437,0.245260000228882
Case_7-04,gauss,fixed_multilevel_tresholding,1.7,10,38.83278,38.17706,-1.68857,0.96284,0.96717,0.44971,0.99732,0.99606,-0.12634,2.39845,3.08314,28.54719,0.982620000839233,0.983799993991852,0.120090000331402
Case_7-04,gauss,fixed_multilevel_tresholding,2,12,38.83278,37.82405,-2.59762,0.96284,0.96612,0.34066,0.99732,0.9955,-0.18249,2.39845,3.7383,55.86316,0.982620000839233,0.981540024280548,-0.109909996390343
Case_7-05,gauss,fixed_multilevel_tresholding,0.4,2,38.177,23.93373,-37.30851,0.96308,0.90516,-6.01404,0.99734,0.91174,-8.58283,2.6282,2.85999,8.81934,0.983319997787476,0.943509995937347,-4.04853010177612
Case_7-05,gauss,fixed_multilevel_tresholding,0.7,4,38.177,34.93423,-8.49404,0.96308,0.96299,-0.00935,0.99734,0.99214,-0.52139,2.6282,2.77368,5.53535,0.983319997787476,0.985069990158081,0.177970007061958
Case_7-05,gauss,fixed_multilevel_tresholding,1.1,6,38.177,37.32473,-2.23242,0.96308,0.96732,0.44025,0.99734,0.99589,-0.14539,2.6282,2.84207,8.13751,0.983319997787476,0.985870003700256,0.259330004453659
Case_7-05,gauss,fixed_multilevel_tresholding,1.4,8,38.177,37.52518,-1.70736,0.96308,0.96763,0.47244,0.99734,0.99606,-0.12834,2.6282,3.19403,21.52918,0.983319997787476,0.985010027885437,0.171869993209839
Case_7-05,gauss,fixed_multilevel_tresholding,1.7,10,38.177,37.40535,-2.02124,0.96308,0.96705,0.41222,0.99734,0.9958,-0.15441,2.6282,3.86137,46.92071,0.983319997787476,0.983380019664764,0.00609999988228083
Case_7-05,gauss,fixed_multilevel_tresholding,2,12,38.177,36.97439,-3.15009,0.96308,0.96561,0.2627,0.99734,0.9951,-0.2246,2.6282,4.84536,84.3604,0.983319997787476,0.980549991130829,-0.281699985265732
Case_7-06,gauss,fixed_multilevel_tresholding,0.4,2,38.12174,25.15039,-34.02612,0.96402,0.91739,-4.83704,0.99802,0.9461,-5.2023,2.72963,3.02786,10.92566,0.983219981193542,0.950590014457703,-3.31868004798889
Case_7-06,gauss,fixed_multilevel_tresholding,0.7,4,38.12174,35.83304,-6.00366,0.96402,0.96431,0.03008,0.99802,0.99546,-0.25651,2.72963,2.91372,6.74414,0.983219981193542,0.984950006008148,0.175960004329681
Case_7-06,gauss,fixed_multilevel_tresholding,1.1,6,38.12174,37.20309,-2.40978,0.96402,0.9671,0.3195,0.99802,0.9969,-0.11222,2.72963,2.94842,8.01537,0.983219981193542,0.985419988632202,0.223759993910789
Case_7-06,gauss,fixed_multilevel_tresholding,1.4,8,38.12174,37.29422,-2.17073,0.96402,0.96735,0.34543,0.99802,0.99691,-0.11122,2.72963,3.2947,20.70134,0.983219981193542,0.984589993953705,0.139339998364449
