name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_4-10,gauss,multilevel_tresholding,1.4,8,34.83207,35.53307,2.01251,0.98571,0.98927,0.36116,0.99736,0.99687,-0.04913,4.68639,5.03611,7.46246,0.989629983901978,0.987969994544983,-0.167740002274513
Case_4-10,gauss,multilevel_tresholding,1.7,10,34.83207,35.41326,1.66855,0.98571,0.98928,0.36218,0.99736,0.99635,-0.10127,4.68639,6.69528,42.86647,0.989629983901978,0.983560025691986,-0.613359987735748
Case_4-10,gauss,multilevel_tresholding,2,12,34.83207,34.84132,0.02656,0.98571,0.9887,0.30333,0.99736,0.99524,-0.21256,4.68639,8.9678,91.35838,0.989629983901978,0.977370023727417,-1.23883998394012
Case_5-01,gauss,multilevel_tresholding,0.4,2,35.52391,35.13856,-1.08476,0.97192,0.97153,-0.04013,0.99714,0.99654,-0.06017,4.43327,4.34157,-2.06845,0.988759994506836,0.988910019397736,0.0151699995622039
Case_5-01,gauss,multilevel_tresholding,0.7,4,35.52391,34.51428,-2.84211,0.97192,0.97389,0.20269,0.99714,0.99517,-0.19757,4.43327,3.71769,-16.14113,0.988759994506836,0.990440011024475,0.169909998774529
Case_5-01,gauss,multilevel_tresholding,1.1,6,35.52391,34.97822,-1.53612,0.97192,0.97679,0.50107,0.99714,0.99556,-0.15845,4.43327,3.875,-12.59274,0.988759994506836,0.990019977092743,0.127430006861687
Case_5-01,gauss,multilevel_tresholding,1.4,8,35.52391,35.3708,-0.43101,0.97192,0.97778,0.60293,0.99714,0.99585,-0.12937,4.43327,4.5479,2.58568,0.988759994506836,0.987900018692017,-0.0869800001382828
Case_5-01,gauss,multilevel_tresholding,1.7,10,35.52391,35.51588,-0.0226,0.97192,0.97767,0.59161,0.99714,0.9958,-0.13438,4.43327,5.73456,29.35283,0.988759994506836,0.984139978885651,-0.467249989509583
Case_5-01,gauss,multilevel_tresholding,2,12,35.52391,35.23446,-0.8148,0.97192,0.97654,0.47535,0.99714,0.99518,-0.19656,4.43327,7.44368,67.90496,0.988759994506836,0.978749990463257,-1.01238000392914
Case_5-02,gauss,multilevel_tresholding,0.4,2,35.81116,35.32576,-1.35544,0.96274,0.9622,-0.05609,0.99813,0.99766,-0.04709,4.30156,4.25257,-1.13889,0.989350020885468,0.989440023899078,0.00910000037401915
Case_5-02,gauss,multilevel_tresholding,0.7,4,35.81116,34.33179,-4.13103,0.96274,0.96505,0.23994,0.99813,0.99634,-0.17934,4.30156,3.76256,-12.53034,0.989350020885468,0.99084997177124,0.151610001921654
Case_5-02,gauss,multilevel_tresholding,1.1,6,35.81116,34.44258,-3.82166,0.96274,0.96833,0.58063,0.99813,0.99626,-0.18735,4.30156,3.91813,-8.91374,0.989350020885468,0.990629971027374,0.129370003938675
Case_5-02,gauss,multilevel_tresholding,1.4,8,35.81116,35.22799,-1.62846,0.96274,0.97044,0.7998,0.99813,0.99691,-0.12223,4.30156,4.51653,4.99749,0.989350020885468,0.989139974117279,-0.021229999139905
Case_5-02,gauss,multilevel_tresholding,1.7,10,35.81116,35.61821,-0.5388,0.96274,0.97098,0.85589,0.99813,0.99713,-0.10019,4.30156,5.59486,30.06584,0.989350020885468,0.986140012741089,-0.324459999799728
Case_5-02,gauss,multilevel_tresholding,2,12,35.81116,35.55456,-0.71654,0.96274,0.97022,0.77695,0.99813,0.99693,-0.12022,4.30156,7.21684,67.77262,0.989350020885468,0.981729984283447,-0.770210027694702
Case_5-04,gauss,multilevel_tresholding,0.4,2,36.04916,35.6406,-1.13334,0.96372,0.96344,-0.02905,0.9979,0.99745,-0.04509,4.04766,3.99116,-1.39587,0.988409996032715,0.98853999376297,0.013150000013411
Case_5-04,gauss,multilevel_tresholding,0.7,4,36.04916,34.78989,-3.4932,0.96372,0.96691,0.33101,0.9979,0.99621,-0.16936,4.04766,3.4726,-14.20722,0.988409996032715,0.990350008010864,0.196280002593994
Case_5-04,gauss,multilevel_tresholding,1.1,6,36.04916,35.31299,-2.04213,0.96372,0.97039,0.69211,0.9979,0.99658,-0.13228,4.04766,3.65375,-9.7318,0.988409996032715,0.990369975566864,0.198300004005432
Case_5-04,gauss,multilevel_tresholding,1.4,8,36.04916,35.79548,-0.70371,0.96372,0.97193,0.85191,0.9979,0.99693,-0.0972,4.04766,4.24517,4.87961,0.988409996032715,0.989049971103668,0.064750000834465
Case_5-04,gauss,multilevel_tresholding,1.7,10,36.04916,36.08128,0.0891,0.96372,0.97229,0.88926,0.9979,0.99705,-0.08518,4.04766,5.28917,30.67229,0.988409996032715,0.986429989337921,-0.20032000541687
Case_5-04,gauss,multilevel_tresholding,2,12,36.04916,35.83264,-0.60062,0.96372,0.97155,0.81248,0.9979,0.99667,-0.12326,4.04766,6.79841,67.95902,0.988409996032715,0.982580006122589,-0.589839994907379
Case_5-05,gauss,multilevel_tresholding,0.4,2,35.8889,35.59787,-0.81092,0.97356,0.9733,-0.02671,0.99717,0.9967,-0.04713,3.8745,3.80922,-1.68486,0.989619970321655,0.989780008792877,0.0161700006574392
Case_5-05,gauss,multilevel_tresholding,0.7,4,35.8889,35.07559,-2.26619,0.97356,0.97572,0.22187,0.99717,0.99549,-0.16848,3.8745,3.237,-16.45374,0.989619970321655,0.991559982299805,0.196040004491806
Case_5-05,gauss,multilevel_tresholding,1.1,6,35.8889,35.41295,-1.32618,0.97356,0.97816,0.47249,0.99717,0.99572,-0.14541,3.8745,3.31027,-14.56265,0.989619970321655,0.991639971733093,0.204119995236397
Case_5-05,gauss,multilevel_tresholding,1.4,8,35.8889,35.80325,-0.23865,0.97356,0.97925,0.58445,0.99717,0.99607,-0.11031,3.8745,3.82393,-1.3052,0.989619970321655,0.990289986133575,0.0676999986171722
Case_5-05,gauss,multilevel_tresholding,1.7,10,35.8889,35.88223,-0.01859,0.97356,0.97938,0.59781,0.99717,0.99601,-0.11633,3.8745,4.8124,24.20699,0.989619970321655,0.987550020217896,-0.209169998764992
Case_5-05,gauss,multilevel_tresholding,2,12,35.8889,35.64991,-0.66592,0.97356,0.97869,0.52693,0.99717,0.99555,-0.16246,3.8745,6.32873,63.34314,0.989619970321655,0.98334002494812,-0.634580016136169
Case_5-07,gauss,multilevel_tresholding,0.4,2,36.05794,35.58407,-1.31419,0.96623,0.96578,-0.04657,0.99771,0.99716,-0.05513,4.08124,4.03586,-1.11192,0.988269984722137,0.988390028476715,0.0121499998494983
Case_5-07,gauss,multilevel_tresholding,0.7,4,36.05794,34.72802,-3.68829,0.96623,0.96868,0.25356,0.99771,0.99579,-0.19244,4.08124,3.55496,-12.8951,0.988269984722137,0.990209996700287,0.196299999952316
Case_5-07,gauss,multilevel_tresholding,1.1,6,36.05794,34.98409,-2.97812,0.96623,0.97163,0.55887,0.99771,0.99587,-0.18442,4.08124,3.71198,-9.04774,0.988269984722137,0.990069985389709,0.182139992713928
Case_5-07,gauss,multilevel_tresholding,1.4,8,36.05794,35.30168,-2.09735,0.96623,0.97298,0.69859,0.99771,0.99611,-0.16037,4.08124,4.28876,5.08473,0.988269984722137,0.988569974899292,0.0303600002080202
Case_5-07,gauss,multilevel_tresholding,1.7,10,36.05794,35.67744,-1.05525,0.96623,0.97343,0.74516,0.99771,0.99638,-0.13331,4.08124,5.31269,30.17343,0.988269984722137,0.985729992389679,-0.257010012865067
Case_5-07,gauss,multilevel_tresholding,2,12,36.05794,35.60744,-1.24938,0.96623,0.97279,0.67893,0.99771,0.99616,-0.15536,4.08124,6.78991,66.3688,0.988269984722137,0.981480002403259,-0.687059998512268
Case_5-08,gauss,multilevel_tresholding,0.4,2,35.8289,35.45482,-1.04407,0.96885,0.96851,-0.03509,0.99801,0.99762,-0.03908,4.12306,4.05521,-1.64562,0.989740014076233,0.989870011806488,0.0131299998611212
Case_5-08,gauss,multilevel_tresholding,0.7,4,35.8289,34.76523,-2.96875,0.96885,0.97135,0.25804,0.99801,0.99662,-0.13928,4.12306,3.4793,-15.61365,0.989740014076233,0.991509974002838,0.178829997777939
Case_5-08,gauss,multilevel_tresholding,1.1,6,35.8289,35.03974,-2.20258,0.96885,0.97422,0.55427,0.99801,0.9967,-0.13126,4.12306,3.59202,-12.87975,0.989740014076233,0.991339981555939,0.161660000681877
Case_5-08,gauss,multilevel_tresholding,1.4,8,35.8289,35.52882,-0.83754,0.96885,0.97567,0.70393,0.99801,0.99705,-0.09619,4.12306,4.1679,1.08754,0.989740014076233,0.989750027656555,0.00101000000722706
Case_5-08,gauss,multilevel_tresholding,1.7,10,35.8289,35.80546,-0.06542,0.96885,0.97601,0.73902,0.99801,0.99715,-0.08617,4.12306,5.25363,27.42065,0.989740014076233,0.986660003662109,-0.311190009117126
Case_5-08,gauss,multilevel_tresholding,2,12,35.8289,35.55245,-0.77158,0.96885,0.97522,0.65748,0.99801,0.99677,-0.12425,4.12306,6.9095,67.58184,0.989740014076233,0.982020020484924,-0.779999971389771
Case_6-01,gauss,multilevel_tresholding,0.4,2,33.74736,33.42332,-0.96019,0.9724,0.97223,-0.01748,0.99555,0.99466,-0.0894,6.19382,5.95372,-3.87644,0.990670025348663,0.990800023078918,0.0131200002506375
Case_6-01,gauss,multilevel_tresholding,0.7,4,33.74736,33.53693,-0.62355,0.9724,0.97581,0.35068,0.99555,0.99402,-0.15368,6.19382,5.25215,-15.20338,0.990670025348663,0.991729974746704,0.106990002095699
Case_6-01,gauss,multilevel_tresholding,1.1,6,33.74736,34.13634,1.15262,0.9724,0.97829,0.60572,0.99555,0.99451,-0.10446,6.19382,6.5868,6.34471,0.990670025348663,0.989709973335266,-0.0969099998474121
Case_6-01,gauss,multilevel_tresholding,1.4,8,33.74736,34.16968,1.25142,0.9724,0.97831,0.60777,0.99555,0.99396,-0.15971,6.19382,9.08214,46.63229,0.990670025348663,0.985530018806458,-0.51884001493454
Case_6-01,gauss,multilevel_tresholding,1.7,10,33.74736,33.49488,-0.74815,0.9724,0.97661,0.43295,0.99555,0.99187,-0.36964,6.19382,12.78535,106.42108,0.990670025348663,0.978779971599579,-1.20019996166229
Case_6-01,gauss,multilevel_tresholding,2,12,33.74736,32.55979,-3.519,0.9724,0.97385,0.14912,0.99555,0.98882,-0.67601,6.19382,17.37608,180.53899,0.990670025348663,0.969579994678497,-2.12887001037598
Case_6-02,gauss,multilevel_tresholding,0.4,2,33.63106,33.31303,-0.94564,0.97042,0.97017,-0.02576,0.99575,0.99486,-0.08938,6.18208,5.97892,-3.28627,0.991439998149872,0.991530001163483,0.00908000022172928
Case_6-02,gauss,multilevel_tresholding,0.7,4,33.63106,33.08028,-1.63771,0.97042,0.97338,0.30502,0.99575,0.99341,-0.235,6.18208,5.34519,-13.53735,0.991439998149872,0.992179989814758,0.0746399983763695
Case_6-02,gauss,multilevel_tresholding,1.1,6,33.63106,33.7594,0.38161,0.97042,0.97651,0.62756,0.99575,0.99411,-0.1647,6.18208,6.68548,8.14289,0.991439998149872,0.990320026874542,-0.112960003316402
Case_6-02,gauss,multilevel_tresholding,1.4,8,33.63106,33.96378,0.98932,0.97042,0.97703,0.68115,0.99575,0.99395,-0.18077,6.18208,9.19562,48.74638,0.991439998149872,0.986419975757599,-0.506340026855469
Case_6-02,gauss,multilevel_tresholding,1.7,10,33.63106,33.41274,-0.64916,0.97042,0.97564,0.53791,0.99575,0.99224,-0.3525,6.18208,12.97563,109.89101,0.991439998149872,0.98005998134613,-1.14783000946045
Case_6-02,gauss,multilevel_tresholding,2,12,33.63106,32.48925,-3.39511,0.97042,0.97295,0.26071,0.99575,0.98938,-0.63972,6.18208,17.7762,187.544,0.991439998149872,0.971319973468781,-2.02937006950378
Case_6-03,gauss,multilevel_tresholding,0.4,2,33.6857,33.22366,-1.37162,0.9736,0.97296,-0.06574,0.99546,0.9942,-0.12657,6.15615,5.97223,-2.98758,0.990639984607697,0.990689992904663,0.00504999980330467
Case_6-03,gauss,multilevel_tresholding,0.7,4,33.6857,32.79236,-2.65199,0.9736,0.97514,0.15818,0.99546,0.99199,-0.34858,6.15615,5.38496,-12.52715,0.990639984607697,0.991249978542328,0.0615799985826015
Case_6-03,gauss,multilevel_tresholding,1.1,6,33.6857,33.72685,0.12216,0.9736,0.97856,0.50945,0.99546,0.9935,-0.19689,6.15615,6.58723,7.00243,0.990639984607697,0.989350020885468,-0.130219995975494
Case_6-03,gauss,multilevel_tresholding,1.4,8,33.6857,33.97619,0.86235,0.9736,0.97904,0.55875,0.99546,0.99342,-0.20493,6.15615,8.8398,43.59299,0.990639984607697,0.985140025615692,-0.555190026760101
Case_6-03,gauss,multilevel_tresholding,1.7,10,33.6857,33.50975,-0.52233,0.9736,0.9777,0.42112,0.99546,0.99178,-0.36968,6.15615,12.21848,98.476,0.990639984607697,0.97843998670578,-1.23152995109558
Case_6-03,gauss,multilevel_tresholding,2,12,33.6857,32.64181,-3.09891,0.9736,0.97515,0.1592,0.99546,0.98889,-0.66,6.15615,16.48938,167.85215,0.990639984607697,0.969340026378632,-2.15012001991272
Case_6-04,gauss,multilevel_tresholding,0.4,2,34.38716,34.15482,-0.67566,0.97178,0.97171,-0.0072,0.99589,0.99534,-0.05523,5.79489,5.57912,-3.72345,0.989069998264313,0.989269971847534,0.0202200002968311
Case_6-04,gauss,multilevel_tresholding,0.7,4,34.38716,33.97286,-1.20481,0.97178,0.97478,0.30871,0.99589,0.9943,-0.15966,5.79489,4.89682,-15.49762,0.989069998264313,0.990339994430542,0.1283999979496
Case_6-04,gauss,multilevel_tresholding,1.1,6,34.38716,34.50478,0.34205,0.97178,0.97732,0.57009,0.99589,0.99463,-0.12652,5.79489,5.90256,1.85802,0.989069998264313,0.988529980182648,-0.0546000003814697
Case_6-04,gauss,multilevel_tresholding,1.4,8,34.38716,34.64768,0.75761,0.97178,0.97764,0.60302,0.99589,0.99435,-0.15464,5.79489,7.81912,34.93129,0.989069998264313,0.984679996967316,-0.443850010633469
Case_6-04,gauss,multilevel_tresholding,1.7,10,34.38716,34.25221,-0.39244,0.97178,0.97652,0.48776,0.99589,0.99307,-0.28316,5.79489,10.62853,83.41211,0.989069998264313,0.978489995002747,-1.06968998908997
Case_6-04,gauss,multilevel_tresholding,2,12,34.38716,33.5027,-2.57206,0.97178,0.9744,0.26961,0.99589,0.99092,-0.49905,5.79489,14.0512,142.4757,0.989069998264313,0.970200002193451,-1.90785002708435
Case_6-05,gauss,multilevel_tresholding,0.4,2,33.69029,33.37283,-0.94229,0.97502,0.97467,-0.0359,0.99585,0.99499,-0.08636,5.92151,5.7305,-3.2257,0.991919994354248,0.992020010948181,0.0100800003856421
Case_6-05,gauss,multilevel_tresholding,0.7,4,33.69029,33.1929,-1.47636,0.97502,0.97731,0.23487,0.99585,0.99365,-0.22092,5.92151,5.02883,-15.07521,0.991919994354248,0.99278998374939,0.0877100005745888
Case_6-05,gauss,multilevel_tresholding,1.1,6,33.69029,33.9997,0.9184,0.97502,0.9805,0.56204,0.99585,0.99465,-0.1205,5.92151,6.00276,1.37212,0.991919994354248,0.991479992866516,-0.0443600006401539
Case_6-05,gauss,multilevel_tresholding,1.4,8,33.69029,34.23098,1.60488,0.97502,0.98136,0.65024,0.99585,0.99457,-0.12853,5.92151,8.03413,35.67705,0.991919994354248,0.988250017166138,-0.369989991188049
Case_6-05,gauss,multilevel_tresholding,1.7,10,33.69029,33.77997,0.26619,0.97502,0.98067,0.57948,0.99585,0.99316,-0.27012,5.92151,11.29702,90.77938,0.991919994354248,0.982779979705811,-0.921450018882751
Case_6-05,gauss,multilevel_tresholding,2,12,33.69029,32.91805,-2.29217,0.97502,0.97883,0.39076,0.99585,0.99068,-0.51915,5.92151,15.66452,164.5359,0.991919994354248,0.975019991397858,-1.70377004146576
Case_6-06,gauss,multilevel_tresholding,0.4,2,34.02663,33.87949,-0.43243,0.97695,0.97706,0.01126,0.99564,0.99519,-0.0452,5.81797,5.57703,-4.14131,0.990339994430542,0.990580022335052,0.0242400001734495
Case_6-06,gauss,multilevel_tresholding,0.7,4,34.02663,33.93647,-0.26497,0.97695,0.98002,0.31424,0.99564,0.99445,-0.11952,5.81797,4.80039,-17.49029,0.990339994430542,0.99167001247406,0.134299993515015
Case_6-06,gauss,multilevel_tresholding,1.1,6,34.02663,34.42101,1.15903,0.97695,0.98216,0.53329,0.99564,0.99462,-0.10245,5.81797,5.73289,-1.46237,0.990339994430542,0.989970028400421,-0.0373600013554096
Case_6-06,gauss,multilevel_tresholding,1.4,8,34.02663,34.56205,1.57353,0.97695,0.98252,0.57014,0.99564,0.99425,-0.13961,5.81797,7.59864,30.60638,0.990339994430542,0.986360013484955,-0.401879996061325
Case_6-06,gauss,multilevel_tresholding,1.7,10,34.02663,34.16951,0.41991,0.97695,0.98168,0.48416,0.99564,0.99285,-0.28022,5.81797,10.38051,78.42151,0.990339994430542,0.980700016021729,-0.973399996757507
Case_6-06,gauss,multilevel_tresholding,2,12,34.02663,33.41736,-1.79057,0.97695,0.97996,0.3081,0.99564,0.99054,-0.51223,5.81797,13.86805,138.36579,0.990339994430542,0.973079979419708,-1.742840051651
Case_6-07,gauss,multilevel_tresholding,0.4,2,34.42827,34.24809,-0.52335,0.97289,0.97297,0.00822,0.99488,0.99436,-0.05227,5.96999,5.72786,-4.05579,0.988470017910004,0.988719999790192,0.0252899993211031
Case_6-07,gauss,multilevel_tresholding,0.7,4,34.42827,34.28123,-0.42709,0.97289,0.9763,0.3505,0.99488,0.99368,-0.12062,5.96999,4.9992,-16.26117,0.988470017910004,0.989859998226166,0.140619993209839
Case_6-07,gauss,multilevel_tresholding,1.1,6,34.42827,34.85326,1.23442,0.97289,0.97865,0.59205,0.99488,0.99412,-0.07639,5.96999,6.01377,0.73333,0.988470017910004,0.987919986248016,-0.0556400008499622
Case_6-07,gauss,multilevel_tresholding,1.4,8,34.42827,34.85746,1.24662,0.97289,0.97865,0.59205,0.99488,0.9935,-0.13871,5.96999,7.9301,32.83272,0.988470017910004,0.983759999275208,-0.476500004529953
Case_6-07,gauss,multilevel_tresholding,1.7,10,34.42827,34.37061,-0.16748,0.97289,0.97737,0.46048,0.99488,0.9918,-0.30959,5.96999,10.67047,78.73514,0.988470017910004,0.977330029010773,-1.12698996067047
Case_6-07,gauss,multilevel_tresholding,2,12,34.42827,33.6255,-2.33172,0.97289,0.97528,0.24566,0.99488,0.98931,-0.55987,5.96999,13.97246,134.04495,0.988470017910004,0.968930006027222,-1.97678995132446
Case_6-08,gauss,multilevel_tresholding,0.4,2,33.59206,33.32133,-0.80593,0.96802,0.96791,-0.01136,0.99557,0.99478,-0.07935,6.11342,5.87653,-3.87492,0.990939974784851,0.991069972515106,0.0131200002506375
Case_6-08,gauss,multilevel_tresholding,0.7,4,33.59206,33.30833,-0.84463,0.96802,0.97199,0.41012,0.99557,0.99378,-0.1798,6.11342,5.15779,-15.63168,0.990939974784851,0.991900026798248,0.0968799963593483
Case_6-08,gauss,multilevel_tresholding,1.1,6,33.59206,33.95855,1.091,0.96802,0.97547,0.76961,0.99557,0.9943,-0.12757,6.11342,6.38665,4.46935,0.990939974784851,0.989960014820099,-0.0988899990916252
Case_6-08,gauss,multilevel_tresholding,1.4,8,33.59206,34.01096,1.24702,0.96802,0.97601,0.8254,0.99557,0.99367,-0.19085,6.11342,8.78237,43.65723,0.990939974784851,0.985899984836578,-0.508610010147095
Case_6-08,gauss,multilevel_tresholding,1.7,10,33.59206,33.5508,-0.12283,0.96802,0.97487,0.70763,0.99557,0.99195,-0.36361,6.11342,12.38073,102.51725,0.990939974784851,0.979409992694855,-1.1635400056839
Case_6-08,gauss,multilevel_tresholding,2,12,33.59206,32.73315,-2.55688,0.96802,0.97247,0.4597,0.99557,0.98919,-0.64084,6.11342,16.86387,175.85002,0.990939974784851,0.970679998397827,-2.04451990127563
Case_6-10,gauss,multilevel_tresholding,0.4,2,34.30544,34.00612,-0.87251,0.97236,0.97213,-0.02365,0.99661,0.99596,-0.06522,5.15071,5.00561,-2.81709,0.991680026054382,0.991770029067993,0.00908000022172928
Case_6-10,gauss,multilevel_tresholding,0.7,4,34.30544,33.93798,-1.07114,0.97236,0.97535,0.3075,0.99661,0.99516,-0.14549,5.15071,4.37562,-15.04822,0.991680026054382,0.992810010910034,0.113949999213219
Case_6-10,gauss,multilevel_tresholding,1.1,6,34.30544,34.65154,1.00888,0.97236,0.97842,0.62323,0.99661,0.9958,-0.08128,5.15071,5.08239,-1.32642,0.991680026054382,0.991940021514893,0.0262199994176626
Case_6-10,gauss,multilevel_tresholding,1.4,8,34.30544,34.85554,1.60354,0.97236,0.97932,0.71578,0.99661,0.99568,-0.09332,5.15071,6.66486,29.39692,0.991680026054382,0.989340007305145,-0.235970005393028
Case_6-10,gauss,multilevel_tresholding,1.7,10,34.30544,34.5041,0.57909,0.97236,0.97887,0.66951,0.99661,0.99467,-0.19466,5.15071,9.26833,79.94277,0.991680026054382,0.984780013561249,-0.695789992809296
Case_6-10,gauss,multilevel_tresholding,2,12,34.30544,33.7281,-1.68294,0.97236,0.97733,0.51113,0.99661,0.9928,-0.3823,5.15071,12.81537,148.80783,0.991680026054382,0.97817999124527,-1.36133003234863
Case_7-01,gauss,multilevel_tresholding,0.4,2,39.11624,38.74318,-0.95372,0.95684,0.95685,0.00105,0.99668,0.99618,-0.05017,2.54294,2.52492,-0.70863,0.979139983654022,0.979219973087311,0.00817000027745962
Case_7-01,gauss,multilevel_tresholding,0.7,4,39.11624,38.09858,-2.60163,0.95684,0.9611,0.44522,0.99668,0.99512,-0.15652,2.54294,2.2628,-11.01638,0.979139983654022,0.982770025730133,0.370739996433258
Case_7-01,gauss,multilevel_tresholding,1.1,6,39.11624,38.43284,-1.7471,0.95684,0.96305,0.64901,0.99668,0.99546,-0.12241,2.54294,2.33256,-8.2731,0.979139983654022,0.983420014381409,0.437119990587234
Case_7-01,gauss,multilevel_tresholding,1.4,8,39.11624,38.66032,-1.16555,0.95684,0.96353,0.69918,0.99668,0.99566,-0.10234,2.54294,2.55459,0.45813,0.979139983654022,0.983259975910187,0.420780003070831
Case_7-01,gauss,multilevel_tresholding,1.7,10,39.11624,38.65548,-1.17793,0.95684,0.96315,0.65946,0.99668,0.99554,-0.11438,2.54294,2.9683,16.7271,0.979139983654022,0.98224002122879,0.316610008478165
Case_7-01,gauss,multilevel_tresholding,2,12,39.11624,38.44503,-1.71594,0.95684,0.96205,0.5445,0.99668,0.99515,-0.15351,2.54294,3.54968,39.58961,0.979139983654022,0.97995001077652,0.0827300027012825
Case_7-02,gauss,multilevel_tresholding,0.4,2,39.12762,38.63181,-1.26716,0.95929,0.95906,-0.02398,0.99695,0.99631,-0.0642,2.47262,2.48412,0.46509,0.980430006980896,0.98047000169754,0.0040799998678267
Case_7-02,gauss,multilevel_tresholding,0.7,4,39.12762,37.74748,-3.52728,0.95929,0.96226,0.3096,0.99695,0.99489,-0.20663,2.47262,2.27497,-7.99355,0.980430006980896,0.983709990978241,0.334549993276596
Case_7-02,gauss,multilevel_tresholding,1.1,6,39.12762,38.16838,-2.45157,0.95929,0.96414,0.50558,0.99695,0.99541,-0.15447,2.47262,2.31373,-6.42598,0.980430006980896,0.98429000377655,0.393700003623962
Case_7-02,gauss,multilevel_tresholding,1.4,8,39.12762,38.71733,-1.04859,0.95929,0.96494,0.58898,0.99695,0.99603,-0.09228,2.47262,2.49506,0.90754,0.980430006980896,0.984390020370483,0.403910011053085
Case_7-02,gauss,multilevel_tresholding,1.7,10,39.12762,38.86635,-0.66774,0.95929,0.9649,0.58481,0.99695,0.9961,-0.08526,2.47262,2.84545,15.07834,0.980430006980896,0.983749985694885,0.338620007038116
Case_7-02,gauss,multilevel_tresholding,2,12,39.12762,38.60409,-1.33801,0.95929,0.96415,0.50662,0.99695,0.99566,-0.12939,2.47262,3.36075,35.91858,0.980430006980896,0.982110023498535,0.171360000967979
Case_7-03,gauss,multilevel_tresholding,0.4,2,38.50681,37.79096,-1.85902,0.96225,0.9617,-0.05716,0.99795,0.99728,-0.06714,2.68596,2.70291,0.63106,0.98361998796463,0.983579993247986,-0.00406999979168177
Case_7-03,gauss,multilevel_tresholding,0.7,4,38.50681,36.33968,-5.62791,0.96225,0.96422,0.20473,0.99795,0.99548,-0.24751,2.68596,2.51521,-6.35713,0.98361998796463,0.985930025577545,0.234850004315376
Case_7-03,gauss,multilevel_tresholding,1.1,6,38.50681,36.59651,-4.96094,0.96225,0.96634,0.42505,0.99795,0.9957,-0.22546,2.68596,2.59394,-3.42596,0.98361998796463,0.98633998632431,0.276529997587204
Case_7-03,gauss,multilevel_tresholding,1.4,8,38.50681,37.22769,-3.3218,0.96225,0.96731,0.52585,0.99795,0.99638,-0.15732,2.68596,2.8589,6.43867,0.98361998796463,0.9860799908638,0.250099986791611
Case_7-03,gauss,multilevel_tresholding,1.7,10,38.50681,37.61419,-2.31808,0.96225,0.96709,0.50299,0.99795,0.99673,-0.12225,2.68596,3.37759,25.74983,0.98361998796463,0.984939992427826,0.134200006723404
Case_7-03,gauss,multilevel_tresholding,2,12,38.50681,37.47388,-2.68246,0.96225,0.96578,0.36685,0.99795,0.99655,-0.14029,2.68596,4.17551,55.45689,0.98361998796463,0.9826700091362,-0.0965799987316132
Case_7-04,gauss,multilevel_tresholding,0.4,2,38.83278,38.47596,-0.91886,0.96284,0.96279,-0.00519,0.99732,0.9969,-0.04211,2.39845,2.3835,-0.62332,0.982620000839233,0.982710003852844,0.00915999989956617
Case_7-04,gauss,multilevel_tresholding,0.7,4,38.83278,37.87316,-2.47116,0.96284,0.96593,0.32093,0.99732,0.996,-0.13235,2.39845,2.13076,-11.16096,0.982620000839233,0.985539972782135,0.297159999608994
Case_7-04,gauss,multilevel_tresholding,1.1,6,38.83278,37.80573,-2.6448,0.96284,0.96733,0.46633,0.99732,0.99578,-0.15441,2.39845,2.21978,-7.44939,0.982620000839233,0.985750019550323,0.318540006875992
Case_7-04,gauss,multilevel_tresholding,1.4,8,38.83278,38.16158,-1.72844,0.96284,0.96766,0.5006,0.99732,0.99613,-0.11932,2.39845,2.49313,3.94755,0.982620000839233,0.985119998455048,0.254420012235641
Case_7-04,gauss,multilevel_tresholding,1.7,10,38.83278,38.17686,-1.68909,0.96284,0.96728,0.46114,0.99732,0.99606,-0.12634,2.39845,2.97919,24.21314,0.982620000839233,0.983889997005463,0.129250004887581
Case_7-04,gauss,multilevel_tresholding,2,12,38.83278,37.95283,-2.266,0.96284,0.96623,0.35208,0.99732,0.99567,-0.16544,2.39845,3.67029,53.02758,0.982620000839233,0.981599986553192,-0.103809997439384
Case_7-05,gauss,multilevel_tresholding,0.4,2,38.177,37.46905,-1.85439,0.96308,0.96257,-0.05296,0.99734,0.99645,-0.08924,2.6282,2.63463,0.24465,0.983319997787476,0.983299970626831,-0.00203999993391335
Case_7-05,gauss,multilevel_tresholding,0.7,4,38.177,36.23309,-5.09184,0.96308,0.96496,0.19521,0.99734,0.99441,-0.29378,2.6282,2.43055,-7.52036,0.983319997787476,0.98565000295639,0.236949995160103
Case_7-05,gauss,multilevel_tresholding,1.1,6,38.177,36.77358,-3.67609,0.96308,0.96714,0.42156,0.99734,0.9951,-0.2246,2.6282,2.59292,-1.34236,0.983319997787476,0.985939979553223,0.266440004110336
Case_7-05,gauss,multilevel_tresholding,1.4,8,38.177,37.25308,-2.4201,0.96308,0.96767,0.4766,0.99734,0.99569,-0.16544,2.6282,2.99495,13.95442,0.983319997787476,0.98514997959137,0.186100006103516
Case_7-05,gauss,multilevel_tresholding,1.7,10,38.177,37.39098,-2.05888,0.96308,0.9672,0.42779,0.99734,0.99578,-0.15642,2.6282,3.7072,41.05471,0.983319997787476,0.983529984951019,0.0213500000536442
