name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_13-10,avg,otsu,17,28.906,23.998,-16.97917,0.898,0.821,-8.57461,52.083,67.674,29.93491
Case_13-11,avg,otsu,17,28.661,22.941,-19.95743,0.897,0.794,-11.48272,53.121,66.509,25.20284
Case_13-12,avg,otsu,17,29.065,23.046,-20.70876,0.905,0.796,-12.0442,51.186,60.178,17.5673
Case_14-01,avg,otsu,17,29.383,25.035,-14.79767,0.864,0.79,-8.56481,49.834,67.54,35.52996
Case_14-02,avg,otsu,17,29.007,24.549,-15.3687,0.844,0.748,-11.37441,50.732,67.444,32.94173
Case_14-03,avg,otsu,17,29.364,24.509,-16.53385,0.877,0.793,-9.57811,48.867,68.286,39.73847
Case_14-04,avg,otsu,17,29.512,24.551,-16.81011,0.926,0.872,-5.83153,49.07,68.051,38.68148
Case_14-05,avg,otsu,17,29.249,24.126,-17.51513,0.881,0.797,-9.53462,48.184,67.432,39.94687
Case_14-06,avg,otsu,17,29.267,24.418,-16.56815,0.906,0.839,-7.39514,48.649,68.173,40.13238
Case_14-07,avg,otsu,17,29.392,24.382,-17.04545,0.89,0.796,-10.5618,49.401,67.366,36.36566
Case_14-08,avg,otsu,17,29.538,24.741,-16.2401,0.903,0.834,-7.6412,49.287,68.278,38.53146
Case_14-09,avg,otsu,17,29.314,24.658,-15.8832,0.881,0.796,-9.64813,48.843,67.927,39.07213
Case_14-11,avg,otsu,17,29.225,24.413,-16.46536,0.862,0.761,-11.71694,50.943,67.377,32.25958
